region,ad_id,is_success,is_sever
JP,AD06X9PHHW,yes,
JP,AD07WYY8HD,yes,
JP,AD00P8UN8H,no,False
JP,AD080887IH,yes,
JP,AD09HQTKNF,no,False
JP,AD07L888YK,yes,
JP,AD08K8L86T,yes,
JP,AD09GS8CV8,yes,
JP,AD0088NHU7,yes,
JP,AD08FS9QFM,yes,
JP,AD08DCP88F,no,True
JP,AD09CYFNJD,yes,
JP,AD08NFV88H,yes,
JP,AD07WDLDTP,yes,
JP,AD08JZ8V89,no,True
JP,AD07HNDC6H,yes,
JP,AD098CV8QW,yes,
JP,AD09MQD889,yes,
JP,AD00KV7L8N,yes,
JP,AD098G7C8Z,yes,
JP,AD008YMNKE,yes,
JP,AD088XC8D8,yes,
JP,AD097R6RJN,yes,
JP,AD08G8PWN9,yes,
JP,AD088NR8TC,yes,
JP,AD07XC8JGK,no,False
JP,AD07KM78SK,yes,
JP,AD09C8K8PG,yes,
JP,AD08AS8EKJ,yes,
JP,AD07P6WHGJ,yes,
JP,AD0778SZK8,no,False
JP,AD09JG88MY,yes,
JP,AD00FAHZ8S,yes,
JP,AD096K8FS9,yes,
JP,AD078V8TXR,yes,
JP,AD09K8CLCP,no,True
JP,AD08R8Y98R,no,False
JP,AD08LT8887,yes,
JP,AD088V8FXP,yes,
JP,AD0986D8NV,yes,
JP,AD07R96NJ6,yes,
JP,AD087G6Q8S,no,True
JP,AD07M7C8PM,yes,
JP,AD09J88JFR,yes,
JP,AD08XY8QQK,yes,
JP,AD07W88D7G,yes,
JP,AD09N888H6,no,True
JP,AD079HTK87,yes,
JP,AD09HNGQWK,no,False
JP,AD07QMHS88,no,True
JP,AD09Q98VKT,yes,
JP,AD07ZKYRY9,no,False
JP,AD07CHQ8KS,no,True
JP,AD000N98VF,no,True
JP,AD08N0688H,no,False
JP,AD00CFA8S8,yes,
JP,AD088QX8LJ,yes,
JP,AD077ZG99D,yes,
JP,AD08HGKNCT,yes,
JP,AD09NH886V,yes,
JP,AD00GOLG8O,yes,
JP,AD09R6J878,no,False
JP,AD07VMH6P6,no,True
JP,AD098ZS888,yes,
JP,AD07MCMXPY,yes,
JP,AD087WH898,yes,
JP,AD09PFZHT8,yes,
JP,AD098R8THZ,no,True
JP,AD08TOUIIY,yes,
JP,AD0088LYYX,no,False
JP,AD0089R88S,yes,
JP,AD07P8878Q,yes,
JP,AD09N98Z8Y,yes,
JP,AD098C67ZR,no,False
JP,AD08JPY8RC,yes,
JP,AD08NP8S8D,no,True
JP,AD08C7YX8V,yes,
JP,AD00LH8DMU,no,False
JP,AD08KVM8GW,yes,
JP,AD07S888,yes,
JP,AD09PR7TZV,yes,
JP,AD000IGW9Q,yes,
JP,AD08L88KR8,yes,
JP,AD087ASO8,yes,
JP,AD09HTQ8YP,yes,
JP,AD07N8VRQ8,yes,
JP,AD088XSKO9,yes,
JP,AD07CN8WJF,yes,
JP,AD098N8TRM,yes,
JP,AD00HAYYNL,yes,
JP,AD0799FJYJ,yes,
JP,AD08FM8CT8,yes,
JP,AD07WD7QPC,yes,
JP,AD09CYZ8WV,yes,
JP,AD08MQMDKD,yes,
JP,AD098DD8PG,no,False
JP,AD098TN9KG,yes,
JP,AD0078A8Z0,yes,
JP,AD09CK8T88,yes,
JP,AD08K8CHMW,yes,
JP,AD08J8NQ8M,yes,
JP,AD088QDPP7,yes,
JP,AD08LNKJZ8,yes,
JP,AD07LC8RGZ,yes,
JP,AD07CZ8YT8,yes,
JP,AD0788FTVR,yes,
JP,AD07V88QTM,yes,
JP,AD08KDPM8P,yes,
JP,AD07VP8LMX,yes,
JP,AD088ZX6PW,yes,
JP,AD009HP8L6,yes,
JP,AD008LSTD8,yes,
JP,AD07NPGDX8,yes,
JP,AD08MUAHEF,yes,
JP,AD087XFL8L,yes,
JP,AD086W8XJ8,yes,
JP,AD07HXKRX9,yes,
JP,AD098DGD88,no,False
JP,AD09MP9K96,yes,
JP,AD07Y68RPG,no,True
JP,AD07GD8WK,no,False
JP,AD078YGR88,yes,
JP,AD08NP7JNN,yes,
JP,AD09HKCRFG,no,False
JP,AD07QFQSSM,no,False
JP,AD07KZWWJC,no,False
JP,AD00G8Y0SE,yes,
JP,AD07R8WSCP,yes,
JP,AD08LVZN8X,yes,
JP,AD07D8H9WF,no,False
JP,AD098GFM88,yes,
JP,AD06XW88YF,yes,
JP,AD07J8D98M,no,False
JP,AD09PL8867,yes,
JP,AD077Q8FLV,yes,
JP,AD0098FLL6,yes,
JP,AD00Q8SQJT,yes,
JP,AD07XVH8Y6,no,False
JP,AD08JQ6RLP,yes,
JP,AD0878Y8WK,no,False
JP,AD08RYMFCC,yes,
JP,AD098D8MY7,no,False
JP,AD098PYVH8,yes,
JP,AD08PJG8YS,yes,
JP,AD079Y8HMJ,yes,
JP,AD08XYQF89,yes,
JP,AD08ZDFN78,yes,
JP,AD078Z887Q,yes,
JP,AD08T6QJCN,yes,
JP,AD08ET8UMQ,yes,
JP,AD0086W8MO,yes,
JP,AD078W8LQ9,no,False
JP,AD089F8NGP,yes,
JP,AD00QGHKST,no,False
JP,AD000888ZQ,yes,
JP,AD097PY8WF,yes,
JP,AD08MQVKKP,yes,
JP,AD00G8SXMQ,yes,
JP,AD07SJQ98C,no,True
JP,AD08L8TJ8L,no,False
JP,AD079Q8DS8,yes,
