region,ad_id,is_success,is_sever
IN,AD078P8KKX,yes,
IN,AD08ZL89Z8,yes,
IN,AD07S8FY8J,yes,
IN,AD07CWWVQR,yes,
IN,AD07FHD8WN,yes,
IN,AD07CVXN8G,no,True
IN,AD098J88XL,yes,
IN,AD09C7DMD9,yes,
IN,AD07F8KKDD,yes,
IN,AD07H9YH87,yes,
IN,AD07NRDXGQ,yes,
IN,AD0888HFFU,no,False
IN,AD08L8WWFC,yes,
IN,AD078MZ888,yes,
IN,AD078Z8M8K,yes,
IN,AD098W888H,yes,
IN,AD07V8D88L,yes,
IN,AD09GFNQNV,yes,
IN,AD09D8QM7C,yes,
IN,AD0889MHXX,no,True
IN,AD07F8SHD8,yes,
IN,AD08RW888H,yes,
IN,AD08CRPPDF,yes,
IN,AD08PWYNQR,no,False
IN,AD00IN8UE8,yes,
IN,AD07Y8CYR8,yes,
IN,AD08CU808M,yes,
IN,AD098D8PLP,yes,
IN,AD07P8P6VJ,no,True
IN,AD08RWS88F,no,False
IN,AD0878JCSV,yes,
IN,AD07MMZFXW,yes,
IN,AD07NNK8YH,no,False
IN,AD07P688N6,no,False
IN,AD07RSPPQ8,yes,
IN,AD07P78MTG,yes,
IN,AD07888868,yes,
IN,AD099W7ZPY,yes,
IN,AD08C9RH8G,yes,
IN,AD07DTG88S,yes,
IN,AD00QKQA8F,yes,
IN,AD086LTG68,no,False
IN,AD08D7W88P,yes,
IN,AD08XZLKYQ,yes,
IN,AD08QDDKKP,yes,
IN,AD06XW6TJ8,yes,
IN,AD097W8MX,yes,
IN,AD09CLDSTH,no,False
IN,AD088P8W77,yes,
IN,AD07P9HNRY,no,True
IN,AD0786ZVF8,yes,
IN,AD08CRVCS8,yes,
IN,AD088M8VVL,yes,
IN,AD00MHR8OA,yes,
IN,AD07R8NV9W,yes,
IN,AD08GM8PQ8,yes,
IN,AD08MTSLQ8,yes,
IN,AD08FITIR9,yes,
IN,AD09F98NV8,yes,
IN,AD008VUQ8Z,yes,
IN,AD08WRCDN8,no,False
IN,AD98898788,no,False
IN,AD07T8R889,yes,
IN,AD0788K7HZ,yes,
IN,AD08MZ88KZ,no,True
IN,AD086978W9,yes,
IN,AD088W6XJ8,yes,
IN,AD08FDWZT7,yes,
IN,AD009VELS8,yes,
IN,AD00VR68RO,yes,
IN,AD08CFW8ZG,yes,
IN,AD08FL9JN9,yes,
IN,AD098X8VJW,yes,
IN,AD088Z88CX,yes,
IN,AD00YP88V8,yes,
IN,AD07GXG8KZ,no,False
IN,AD089MS88P,yes,
IN,AD098T87RZ,yes,
IN,AD078RN8WK,yes,
IN,AD07P8Q6DP,yes,
IN,AD08MD8SKL,yes,
IN,AD08HLSW8Y,yes,
IN,AD07MQVHDX,no,True
IN,AD08898886,yes,
IN,AD097PX7TS,yes,
IN,AD07PW8FPJ,yes,
IN,AD08XXFRDV,no,True
IN,AD07D8DCVZ,yes,
IN,AD06XCJ8SZ,no,True
IN,AD0988L9L9,yes,
IN,AD08PZZD8M,yes,
IN,AD08LYU8NZ,yes,
IN,AD07VNT8D8,yes,
IN,AD08886F8G,yes,
IN,AD078JDLH8,yes,
IN,AD08GXC8NT,yes,
IN,AD08HLSXY9,yes,
IN,AD07CWWJV7,yes,
IN,AD07YSY88M,no,True
IN,AD088GRHP9,yes,
IN,AD08CSGVF8,yes,
IN,AD07YDZL8V,yes,
IN,AD098DQ8ML,yes,
IN,AD08T6XZPJ,yes,
IN,AD07SCKYHN,yes,
IN,AD08DTGRDS,yes,
IN,AD07VK7YY8,yes,
IN,AD07V8K9XY,yes,
IN,AD08D8HKWV,yes,
IN,AD07MJSV8L,no,False
IN,AD08FNXRXV,yes,
IN,AD07DN989R,yes,
IN,AD07HLFYD8,yes,
IN,AD088888NH,yes,
IN,AD0080GZ68,no,False
IN,AD0968MC6R,no,False
IN,AD08L8VJYV,yes,
IN,AD08GG9SZ8,yes,
IN,AD08CG8PVP,yes,
IN,AD08Z8CK6X,yes,
IN,AD076DD7NW,yes,
IN,AD08RXRW8S,yes,
IN,AD08KWFCSJ,yes,
IN,AD098PKRG6,yes,
IN,AD0978S88Z,yes,
IN,AD088SZPM8,yes,
IN,AD088VL8SP,yes,
IN,AD08JGZ8C8,no,True
IN,AD088TRQMI,yes,
IN,AD08CZJ8N,no,True
IN,AD07F8JF8M,yes,
IN,AD0986XL8S,yes,
IN,AD08F8YPGC,yes,
IN,AD088EG8RD,yes,
IN,AD08TM78J8,yes,
IN,AD088W9HRG,no,True
IN,AD08V8H7RV,yes,
IN,AD088N8NNT,yes,
IN,AD08EWL86V,no,True
IN,AD07RX8JZ8,yes,
IN,AD09CD698S,yes,
IN,AD08XW8PQ8,yes,
IN,AD07YQ8QQ8,yes,
IN,AD08MXRZJS,yes,
