region,ad_id,is_success,is_sever
US,AD08RMYMKG,yes,
US,AD07QX8YJL,yes,
US,AD07XPWT8L,yes,
US,AD07NLM888,yes,
US,AD08888K8L,no,False
US,AD0088D8W8,yes,
US,AD000O88GS,yes,
US,AD088N78LX,yes,
US,AD07PRDQNZ,yes,
US,AD07VCJWFK,no,True
US,AD09F8ZXZ8,no,False
US,AD07G8QFG8,yes,
US,AD0988MNMH,yes,
US,AD08Q8J8K8,no,False
US,AD098XHR8C,yes,
US,AD000FK8WD,yes,
US,AD086ZYWD8,no,False
US,AD08N88Z8X,no,True
US,AD07X8ZZPG,no,True
US,AD098QN8HC,yes,
US,AD07QR88Z8,yes,
US,AD08ZT88R6,yes,
US,AD07QMQCP8,yes,
US,AD08HSAO0E,yes,
US,AD08TTW8VP,yes,
US,AD07KXM8Q8,yes,
US,AD006GJPTG,yes,
US,AD07SQDCTR,no,True
US,AD088TMJ98,yes,
US,AD086YD87Q,yes,
US,AD00MFKRZI,yes,
US,AD07FK7QLQ,yes,
US,AD08S7DP8J,yes,
US,AD09CRH8ST,no,False
US,AD88688888,yes,
US,AD08G7C8L8,yes,
US,AD06Y88VYF,no,True
US,AD096WW68W,yes,
US,AD07688LGK,yes,
US,AD07V6HYHK,yes,
US,AD88987888,yes,
US,AD07NHCSR9,yes,
US,AD096VJ8ZL,yes,
US,AD0988Z888,yes,
US,AD08GCHVY8,yes,
US,AD08868SKP,yes,
US,AD07LHHZ77,no,True
US,AD89888868,yes,
US,AD07T8G8YT,yes,
US,AD07R8S8TY,yes,
US,AD098C7Q9T,yes,
US,AD07TPCKY,yes,
US,AD07Y78XFW,yes,
US,AD07D7ZT8P,no,False
US,AD07RGFS98,no,False
US,AD07880888,yes,
US,AD07GH988J,yes,
US,AD088RFKPK,yes,
US,AD07WFSZKG,yes,
US,AD07H888J8,yes,
US,AD07DY686J,yes,
US,AD0888JL8C,no,False
US,AD07J8N788,yes,
US,AD07T6GTJ8,yes,
US,AD0888ZLD6,yes,
US,AD008FL8LT,yes,
US,AD00JMQQQ8,yes,
US,AD08CGMSX8,yes,
US,AD07WJX8M8,yes,
US,AD08TMCJ6D,yes,
US,AD00XZYTAN,yes,
US,AD008QZJQG,yes,
US,AD0768WFRM,yes,
US,AD07PWLZDN,no,True
US,AD08KFPPJ8,no,True
US,AD088G868F,yes,
US,AD07XHLYGC,yes,
US,AD008TOVZS,yes,
US,AD07P8KK87,yes,
US,AD088H8JYZ,yes,
US,AD09DKFQ8F,yes,
US,AD08CMY9RC,yes,
US,AD08GLZY88,yes,
US,AD08DLYXX6,yes,
US,AD07N88WRD,yes,
US,AD078PTHVK,yes,
US,AD08QMZYG8,yes,
US,AD0878JKJK,yes,
US,AD0989TDDZ,yes,
US,AD08L8ZWZX,yes,
US,AD078NR87F,yes,
US,AD08MSYK8Z,yes,
US,AD08N7OU8C,yes,
US,AD08PCSQWZ,yes,
US,AD07G8VZXN,no,True
US,AD006O8DKJ,yes,
US,AD09FS89PL,yes,
US,AD000VDR8L,yes,
US,AD08DTNHDY,yes,
US,AD098Y88V8,yes,
US,AD00KVYY8M,yes,
US,AD08VJ7L8J,yes,
US,AD08XW88Z7,yes,
US,AD08CXW88J,yes,
US,AD078RVP9M,yes,
US,AD096L88LY,yes,
US,AD08QPHRL8,yes,
US,AD08DW8VSF,yes,
US,AD088FVYFC,yes,
US,AD08HP8DSC,no,True
US,AD089QQ8Z7,no,False
US,AD08L6JX89,yes,
US,AD08R9DRQG,yes,
US,AD096PCFWG,yes,
US,AD0868TXGM,yes,
US,AD097K88ZP,yes,
US,AD078N8MXR,no,True
US,AD00VFYPK8,no,False
US,AD096C8Q7N,no,False
US,AD08MSZE8Y,yes,
US,AD07TWCSD8,yes,
US,AD098VYKM8,yes,
US,AD086HC888,yes,
US,AD08788CFP,yes,
US,AD07Z88GQM,yes,
US,AD88986877,yes,
US,AD08PDDSDH,yes,
US,AD07YQRRZR,yes,
US,AD07TZ8DWC,yes,
US,AD088NN8F8,yes,
US,AD088ZNRG9,yes,
US,AD07S8CX7P,yes,
US,AD08N8FSC8,yes,
US,AD07YXT8HD,yes,
US,AD08LPX880,yes,
US,AD008MI8Q9,yes,
US,AD09CTV866,yes,
US,AD08878986,yes,
US,AD07LVFJW6,yes,
US,AD00E9SNR8,yes,
US,AD080888TE,yes,
US,AD0886KG8Y,yes,
US,AD00MJW07Z,yes,
US,AD07KGGKTK,yes,
US,AD09990688,yes,
US,AD08H8Y88Z,no,False
US,AD07FKJ76M,no,False
US,AD08HJ8Q6Z,yes,
US,AD00D88E8X,yes,
US,AD078G9VHT,yes,
US,AD07KH9SQK,no,True
US,AD098GRLX8,yes,
US,AD86088880,yes,
US,AD86808888,yes,
US,AD07XP9PC8,yes,
US,AD00AX8OHO,no,True
US,AD09KYJTQH,yes,
US,AD008ZQTC8,yes,
US,AD08ZPY8CY,yes,
US,AD088QD68D,yes,
US,AD09879SPP,yes,
US,AD08KYF8G8,yes,
US,AD07HXRQZW,yes,
US,AD06XY86SL,yes,
US,AD07GSDCLQ,yes,
US,AD07YSS88G,yes,
US,AD07HMCR8K,yes,
US,AD0000AX8H,no,False
US,AD08NHRXKQ,yes,
US,AD00P88T9T,yes,
US,AD00CZUZ8M,yes,
US,AD097G7QZ9,yes,
US,AD089KFG68,yes,
US,AD07YXSCZD,no,True
US,AD097SSLT8,yes,
US,AD098J8P67,yes,
US,AD00J8ELR8,no,True
US,AD08S8R88C,no,False
US,AD08NFLFH8,no,True
US,AD077JYQ9,yes,
US,AD06Y8YR8S,yes,
US,AD08K8MQ8K,yes,
US,AD08LX8DMK,yes,
US,AD098Z6SLX,yes,
US,AD07RNGMZ,yes,
US,AD08S8YCJ8,yes,
US,AD07Z898FR,yes,
US,AD08XPRY9V,yes,
US,AD0088MNK9,yes,
US,AD00A8ZKUL,yes,
US,AD08TTVRTD,yes,
US,AD07XSGPTH,yes,
