region,ad_id,is_success,is_sever
US,AD08ZT8ZRF,yes,
US,AD08JYQ8KN,yes,
US,AD08HZ888X,yes,
US,AD008UEKH9,yes,
US,AD008NGOLG,yes,
US,AD086SZ8XG,yes,
US,AD008FJXGD,no,False
US,AD07DM7FV8,yes,
US,AD000HC8MU,yes,
US,AD00Y8MP8G,yes,
US,AD078GSXTM,yes,
US,AD0988S8J8,yes,
US,AD079VP6DH,yes,
US,AD078ZWM88,yes,
US,AD08L8Q78Q,yes,
US,AD00OYPFC8,yes,
US,AD07DKN89N,yes,
US,AD008YK8KS,yes,
US,AD00KGC8LI,yes,
US,AD079V8CKD,yes,
US,AD08AWJNP8,yes,
US,AD07YNJVTN,no,False
US,AD0898HMJJ,yes,
US,AD08N8TRF8,yes,
US,AD07Q98SF,yes,
US,AD08H68DVM,yes,
US,AD008PMQMK,yes,
US,AD008HG9ES,yes,
US,AD07G8YR8P,yes,
US,AD088AX6RO,yes,
US,AD08DP78YJ,yes,
US,AD0008UPF8,yes,
US,AD08A7N9KP,yes,
US,AD08DLT8R8,yes,
US,AD07DWJYPR,yes,
US,AD08N78SAC,yes,
US,AD08PXMMSM,yes,
US,AD09CDMQQN,yes,
US,AD08FRTPHK,yes,
US,AD0078NMV6,yes,
US,AD006VAZYN,yes,
US,AD07N9NCFJ,yes,
US,AD088VVXV8,no,False
US,AD008UE96K,yes,
US,AD06XZLQHL,yes,
US,AD08S788YK,yes,
US,AD08MRX7Z6,no,True
US,AD08TG8W8Q,yes,
US,AD076YR9JP,yes,
US,AD00LPE8EZ,yes,
US,AD00UXHRDD,yes,
US,AD0876T88G,yes,
US,AD008EMHV8,yes,
US,AD07TXRHM6,yes,
US,AD0086OZ7X,yes,
US,AD0887RK8T,no,True
US,AD007CRC8P,yes,
US,AD07L98HFG,yes,
US,AD0888SYV8,yes,
US,AD008P9XG8,yes,
US,AD07GTYHFZ,yes,
US,AD08N8YQS0,yes,
US,AD008MGAID,yes,
US,AD07YN86F7,yes,
US,AD0778CK8D,yes,
US,AD0086KI88,yes,
US,AD08FPSZRS,yes,
US,AD00RP8UT8,yes,
US,AD00HHN08Q,yes,
US,AD00FQT8LX,yes,
US,AD08KRH8H8,yes,
US,AD00PZZFVF,no,True
US,AD079H8G8,no,True
US,AD08NG99LL,yes,
US,AD08C88N8H,yes,
US,AD087M8FMY,yes,
US,AD08GXPRX8,yes,
US,AD0088G078,yes,
US,AD079K8MXW,yes,
US,AD00J8WRXC,yes,
US,AD07868VQJ,yes,
US,AD078CRK88,yes,
US,AD078QWH7C,yes,
US,AD07ZVHCMM,yes,
US,AD07FYNS88,yes,
US,AD078Q8G6D,yes,
US,AD00SU0FAA,yes,
US,AD08HSZZGM,yes,
US,AD00D8K867,yes,
US,AD086T68MR,no,False
US,AD00J8HO89,yes,
US,AD08FSSODY,yes,
US,AD07WRVJZH,yes,
US,AD08C8F69S,yes,
US,AD08N7SZS8,yes,
US,AD098CD88X,yes,
US,AD07S89SL7,yes,
US,AD0888TQCG,yes,
US,AD008YJHED,yes,
US,AD007C667S,yes,
US,AD000GG8HO,yes,
US,AD088GKPTT,yes,
US,AD098XN8DW,yes,
US,AD00I08JH8,yes,
US,AD07NXSXJ8,yes,
US,AD0000CEO8,yes,
US,AD07F88Y8J,yes,
US,AD08GXPS8H,no,False
US,AD0088EXG6,yes,
US,AD00987R8K,yes,
US,AD00080HXV,yes,
US,AD088R6WG8,yes,
US,AD07TRNR88,yes,
US,AD008TQARW,yes,
US,AD07RZR8F8,yes,
US,AD0009X89W,yes,
US,AD00XWDMCP,yes,
US,AD078VQGMS,yes,
US,AD00D8JA6Q,yes,
US,AD008XLRTU,yes,
US,AD08W888DQ,yes,
US,AD07MDHNH8,yes,
US,AD088DXLLP,yes,
US,AD07D87SHF,yes,
US,AD0088QJKI,yes,
US,AD008HSXPS,yes,
US,AD088QL8TJ,yes,
US,AD00PKMPXX,yes,
US,AD00880Z8D,yes,
US,AD07VZ8KVR,yes,
US,AD00X88V8Q,yes,
US,AD07PM8X8C,yes,
US,AD00NFUM8P,yes,
US,AD00KRNL86,no,True
US,AD07RLZP8X,yes,
US,AD00PH89FV,yes,
US,AD08IP8W88,yes,
US,AD078J8ZPY,yes,
US,AD00M8GMY8,yes,
US,AD008H06T0,yes,
US,AD08C888PM,yes,
US,AD000LJHPK,yes,
US,AD00NGQVJM,yes,
US,AD007VX88,yes,
US,AD07K8TYRK,yes,
US,AD88968889,yes,
US,AD07F886YG,yes,
US,AD07RP8H89,yes,
US,AD008CK8LD,yes,
US,AD06W8GRZS,yes,
US,AD06XZD686,yes,
US,AD0878ZMXG,yes,
US,AD008U8T97,yes,
US,AD08N6IIME,yes,
US,AD000Q88TQ,yes,
US,AD00O80KYV,yes,
US,AD07GCJT8G,yes,
US,AD07MCCVZY,yes,
US,AD008VXZTZ,yes,
US,AD07P88H87,no,True
US,AD098LFWQM,yes,
US,AD008KR88E,yes,
US,AD08FYXCQ8,yes,
US,AD00FF6WEW,yes,
US,AD07CTXRXD,yes,
US,AD088JSOXM,yes,
US,AD098KXHZR,yes,
US,AD0068Y98A,yes,
US,AD07F8SWQR,yes,
US,AD0068I898,yes,
US,AD07K89L6L,yes,
US,AD009Q8OX0,yes,
US,AD07NJQC8P,yes,
US,AD08P889LG,yes,
US,AD000QU8V8,yes,
US,AD00NCD7MW,yes,
US,AD007IURKC,yes,
US,AD098YTX8V,yes,
US,AD007L0DPE,yes,
US,AD008MW98O,yes,
US,AD00J078W9,yes,
US,AD008KOTMX,yes,
US,AD00IRKRK9,yes,
US,AD07X8ND86,yes,
US,AD08IT9NLH,yes,
US,AD07DL8YWH,no,True
US,AD00CXAEDH,yes,
US,AD088QNGX8,yes,
US,AD00MVX0MK,yes,
US,AD08F88MK6,yes,
US,AD089XTSX6,no,False
US,AD0799HHLC,yes,
US,AD088Q6K9C,yes,
US,AD0789DJ9C,yes,
US,AD078QK8SP,yes,
US,AD07688Q7C,yes,
US,AD00COWGFU,yes,
US,AD08C7Z0A8,yes,
US,AD078M8NTP,yes,
US,AD08K8HR8X,yes,
US,AD078Y8LM6,yes,
US,AD08GVJK8X,yes,
US,AD07XF9899,yes,
US,AD00888N9L,yes,
US,AD07TZSC8P,yes,
US,AD08XZHF8V,yes,
US,AD000688I9,yes,
US,AD08YMX877,yes,
US,AD08CDL8H7,yes,
US,AD07C8VPL8,yes,
US,AD000YQUY8,no,True
US,AD07NP8QGQ,yes,
US,AD008WLHR6,no,True
US,AD077SHPNF,yes,
US,AD0878PMDH,yes,
US,AD078886RK,yes,
US,AD078TZKCC,yes,
US,AD07TV8PHJ,yes,
US,AD08LWYZDD,yes,
US,AD00M0ETDX,no,True
US,AD0789RV8G,no,False
US,AD06X8SD8V,yes,
US,AD008S8U7R,yes,
US,AD06X9WK8R,no,False
US,AD00CCSFO8,no,False
US,AD098Y8FYG,yes,
US,AD07DQZFD8,yes,
US,AD07HXTZXR,yes,
US,AD008A86J8,yes,
US,AD00UFJQS,yes,
US,AD008QMX8Y,no,True
US,AD08XPM78W,yes,
US,AD0006HXLT,yes,
US,AD088K6H8N,yes,
US,AD07YXF888,yes,
US,AD08070FUD,yes,
US,AD088DD8MT,yes,
US,AD09868QRG,yes,
US,AD088HR8VP,yes,
US,AD078PQX8K,yes,
US,AD00888A9V,yes,
US,AD08968DY8,yes,
US,AD000D0RT0,yes,
US,AD07VL8TQF,yes,
US,AD008ZV7N0,no,True
US,AD08N89KU8,yes,
US,AD0788RRWW,yes,
US,AD09888RN6,yes,
US,AD088F688S,yes,
US,AD07MND7W,yes,
US,AD00NJNJGU,yes,
US,AD08MYGL8D,yes,
US,AD07M8YV88,yes,
US,AD08SSPQGZ,yes,
US,AD07S9XPWK,yes,
US,AD00O8T88O,yes,
US,AD07Q6ZVMK,yes,
US,AD07NSR89Q,yes,
US,AD0787N8XG,yes,
US,AD00C8JAUH,yes,
US,AD08GQAK8C,yes,
US,AD000787HP,yes,
US,AD0088WYXQ,yes,
US,AD008SJUNU,yes,
US,AD079M68HK,yes,
US,AD07D79SK8,yes,
US,AD007M0J9X,yes,
US,AD008PDGDH,yes,
US,AD00Q8YSPT,yes,
US,AD088D8QLN,yes,
US,AD088JRV8W,yes,
US,AD08AGLL8R,no,True
US,AD06XNP8MK,yes,
US,AD07FJX889,yes,
US,AD08HT888V,yes,
US,AD06XPSP8Z,yes,
US,AD088VKS7H,yes,
US,AD09DCLP8G,yes,
US,AD07CW88CW,no,True
US,AD088H88NP,yes,
US,AD07WMQXDX,yes,
US,AD08DMTPL9,yes,
US,AD08JTSDDC,yes,
US,AD07XHRRRQ,no,True
US,AD00EE88OH,yes,
US,AD00FFJ8GR,yes,
