region,ad_id,is_success,is_sever
JP,AD08LMOQZK,yes,
JP,AD08FQYQCQ,yes,
JP,AD09HX8YSN,yes,
JP,AD00PY8EYQ,no,False
JP,AD008LQ8DA,no,True
JP,AD08NH7L00,yes,
JP,AD00DAHX86,yes,
JP,AD08FR8WJM,yes,
JP,AD00TQGLOX,yes,
JP,AD08LERJI9,no,False
JP,AD078CSHH,no,False
JP,AD000AR6H8,yes,
JP,AD087LP9YR,no,True
JP,AD07SR8KKM,yes,
JP,AD00DNWJXG,yes,
JP,AD00906XIA,yes,
JP,AD07NQQKY8,no,False
JP,AD0988QL8H,yes,
JP,AD096S88HW,yes,
JP,AD08HDN77N,no,True
JP,AD088J8VDJ,yes,
JP,AD00SUE7VY,no,False
JP,AD07HMQF8V,yes,
JP,AD09878JC6,yes,
JP,AD07XCGHTZ,yes,
JP,AD07HC8CFP,yes,
JP,AD08LW8JNX,yes,
JP,AD0888VYXV,yes,
JP,AD07FY8GDD,yes,
JP,AD008GAAX8,yes,
JP,AD088VXT88,yes,
JP,AD07RVTZ8X,yes,
JP,AD07888JCC,no,True
JP,AD098NSYRY,yes,
JP,AD0889K8YD,no,True
JP,AD09DSV6GC,yes,
JP,AD08ID8LWV,yes,
JP,AD07QPS9NG,yes,
JP,AD06XKN88S,yes,
JP,AD008EXFYG,no,True
JP,AD078X68JC,yes,
JP,AD078LMCPR,no,True
JP,AD09FTCCZK,no,True
JP,AD08GKLMKW,yes,
JP,AD09GY6SWX,no,False
JP,AD089GLSTT,yes,
JP,AD07FXSSJM,no,True
JP,AD07M77JTC,yes,
JP,AD07V7TWF8,yes,
JP,AD098X888X,yes,
JP,AD000IGTSL,yes,
JP,AD07RHSWW8,no,True
JP,AD08LYUZQT,yes,
JP,AD08P6ZSXW,yes,
JP,AD089Y8KST,yes,
JP,AD00HUMX88,no,True
JP,AD08C888MA,yes,
JP,AD08J888PZ,yes,
JP,AD097P689K,no,False
JP,AD08LZ78OF,yes,
JP,AD07S8J8HM,yes,
JP,AD088HD9YT,yes,
JP,AD0888SJVC,yes,
JP,AD08L88GG8,no,True
JP,AD09H8XNHW,no,True
JP,AD00GUHUXT,yes,
JP,AD08GS9NXN,yes,
JP,AD0998VY8C,yes,
JP,AD08VXQ9S8,yes,
JP,AD08XXQ8VQ,yes,
JP,AD07NNP877,no,True
JP,AD098JX8KW,yes,
JP,AD08J868LX,yes,
JP,AD08TC8HP8,yes,
JP,AD08PRKJ6Q,no,True
JP,AD07L6XD8,yes,
JP,AD08HGW8V8,yes,
JP,AD07PK9RS8,yes,
JP,AD098J878F,no,True
JP,AD09GNYQJM,yes,
JP,AD096P6GDZ,no,True
JP,AD0067SEXP,yes,
JP,AD07G8QDYS,no,False
JP,AD08WX8PXS,yes,
JP,AD0889N79D,no,False
JP,AD0998YPWK,no,True
JP,AD0788D7PD,no,False
JP,AD0000C98H,yes,
JP,AD08XQFDWY,yes,
JP,AD09K88DQ8,yes,
JP,AD0000AXJY,yes,
JP,AD07HHMKLN,yes,
JP,AD07C8R88T,no,False
JP,AD08MJN8QT,yes,
JP,AD08LFWNCS,no,True
JP,AD098D8HM8,yes,
JP,AD09MLVDFG,yes,
JP,AD07C8RZTJ,no,False
JP,AD008UJ689,yes,
JP,AD098TD8V8,no,False
JP,AD00OYINK6,yes,
JP,AD0888XXCH,no,False
JP,AD0988T8VG,no,False
JP,AD07NPNRVX,yes,
JP,AD078CFX8R,yes,
JP,AD08ZXHPG8,yes,
JP,AD088C87Q7,yes,
JP,AD098M8NKY,yes,
JP,AD08C6TDXP,yes,
JP,AD08N887M8,yes,
JP,AD088SZFVK,yes,
JP,AD00YACSML,yes,
JP,AD0888JYN6,yes,
JP,AD087CJ7DD,yes,
JP,AD09HTRLSQ,yes,
JP,AD08GKGH8R,no,False
JP,AD088FM08C,yes,
JP,AD008P77R8,no,False
JP,AD08Z87XGG,yes,
JP,AD0088Y09Y,no,False
JP,AD008G8XZ8,no,True
JP,AD07VMFXP8,yes,
JP,AD078JTJ76,yes,
JP,AD08VHKTL6,yes,
JP,AD0986CSM8,no,False
JP,AD0988HWX8,no,True
JP,AD00TF8ENG,yes,
JP,AD08H888TW,yes,
JP,AD0887N8KQ,no,True
JP,AD08C8SQJL,yes,
JP,AD076ZFF8K,yes,
JP,AD076ZHPMW,yes,
JP,AD08WRQYQP,yes,
JP,AD0060G08X,yes,
JP,AD098D98VY,yes,
JP,AD09N9886G,yes,
JP,AD086VVQQL,yes,
JP,AD008GT08L,yes,
JP,AD09FK8GTF,yes,
JP,AD08KCXP8L,yes,
JP,AD08QMYCDC,yes,
JP,AD08ZXGXKY,yes,
JP,AD0768NX8K,yes,
JP,AD07V8D7NW,yes,
JP,AD0088JK7E,no,True
JP,AD09N8YN7Y,no,False
JP,AD08CKP8HK,yes,
JP,AD07N8LJWL,yes,
JP,AD09K7M87S,yes,
JP,AD06WVGMSR,no,True
JP,AD07SVJ8T9,no,False
JP,AD07TMKVFT,yes,
JP,AD08QML8J8,yes,
JP,AD00HVLURL,yes,
JP,AD07TTH8TM,yes,
JP,AD07VDCPGT,no,False
JP,AD07JQH7QK,yes,
JP,AD07VDCM87,yes,
JP,AD088G8YX8,yes,
JP,AD0888S9CQ,no,True
JP,AD096ZHR8W,yes,
JP,AD098J96YD,yes,
JP,AD08888CD9,yes,
JP,AD086H988Y,no,True
JP,AD00DE8E6R,yes,
JP,AD07H8YMT8,yes,
JP,AD078C88NR,yes,
JP,AD08888F6C,yes,
JP,AD07MYKJCT,yes,
JP,AD008OID8H,yes,
JP,AD08KG689G,yes,
JP,AD07C8VJ87,yes,
JP,AD09KSVCKZ,yes,
JP,AD08H7RO8P,yes,
JP,AD08FT6WDG,yes,
JP,AD078HH8MQ,yes,
JP,AD08K9DN8O,no,True
JP,AD09898YPC,no,False
JP,AD09MVRS7X,no,False
JP,AD078LC687,no,False
