region,ad_id,is_success,is_sever
GB,AD0098I8GH,yes,
GB,AD00FFJ8UI,yes,
GB,AD08CVKQ8Y,no,True
GB,AD07JNN87Q,yes,
GB,AD089DT78G,yes,
GB,AD008GDIRR,no,False
GB,AD07Q6YSGF,yes,
GB,AD0768878K,yes,
GB,AD07YXZT88,yes,
GB,AD088FC8QF,yes,
GB,AD078D87KJ,yes,
GB,AD07H87DNG,yes,
GB,AD00ZGGG8K,no,True
GB,AD0000AN8P,yes,
GB,AD098DLL7,yes,
GB,AD0899RHGP,no,True
GB,AD08K7JKYR,yes,
GB,AD07D789PG,yes,
GB,AD08DTLL7W,yes,
GB,AD0009K8IS,yes,
GB,AD006DHMWI,no,True
GB,AD07Q8TDMK,yes,
GB,AD07QFL8LZ,yes,
GB,AD077VJ8KX,yes,
GB,AD0088UAKC,no,True
GB,AD0888N9ZF,yes,
GB,AD006JK98V,no,True
GB,AD0878X8FL,yes,
GB,AD0787G6S8,yes,
GB,AD08888D8Z,yes,
GB,AD08HXTLSH,yes,
GB,AD08XJSYL8,yes,
GB,AD07Z988YW,yes,
GB,AD00888USV,yes,
GB,AD08M8JT6F,yes,
GB,AD0006JLVU,yes,
GB,AD08LMT88R,yes,
GB,AD000IU80H,yes,
GB,AD08QMXTHK,yes,
GB,AD008P0TAH,yes,
GB,AD00F68JUQ,yes,
GB,AD07M8S8R6,yes,
GB,AD07X8XWHY,yes,
GB,AD07K8P8ST,yes,
GB,AD07FF886N,yes,
GB,AD08R7PF8L,yes,
GB,AD08C7V986,yes,
GB,AD07YWKGNV,no,False
GB,AD098S88NH,yes,
GB,AD000FIAU8,yes,
GB,AD07XTVYPY,yes,
GB,AD088Q9CQQ,yes,
GB,AD086W68CM,yes,
GB,AD08JJN8DM,yes,
GB,AD08W8CHMT,yes,
GB,AD078QYRYP,yes,
GB,AD07CSJCH7,yes,
GB,AD07Z6HQ8N,no,True
GB,AD00A8809L,no,True
GB,AD077Y7RPX,yes,
GB,AD008VDF6I,yes,
GB,AD08M88POJ,yes,
GB,AD08M8KV6J,yes,
GB,AD08LV6G88,yes,
GB,AD00Y8ORH7,yes,
GB,AD07KT8DXV,yes,
GB,AD088WKC8C,yes,
GB,AD000SX8K8,yes,
GB,AD087YSJ,yes,
GB,AD00C88AZE,yes,
GB,AD0888JWZH,yes,
GB,AD008TKCO8,yes,
GB,AD07T8L8C8,yes,
GB,AD087ZNYVD,no,False
GB,AD07Z8TL8,yes,
GB,AD078WVZDD,yes,
GB,AD00TA7V0M,yes,
GB,AD08ZKFX8K,yes,
GB,AD07L8WQW8,yes,
GB,AD088YYX8J,yes,
GB,AD008IEJF6,yes,
GB,AD088NQK8X,no,True
GB,AD088VWC8X,yes,
GB,AD07C6YSVD,no,True
GB,AD07JCXT6R,yes,
GB,AD000KOSIX,yes,
GB,AD008YCOTE,no,True
GB,AD00L8OQRF,yes,
GB,AD07QV8DJ8,yes,
GB,AD07P66LWG,yes,
GB,AD08P8YH86,yes,
GB,AD06Y8YWP9,yes,
GB,AD076Q788K,yes,
GB,AD00088SKO,yes,
GB,AD078HZ8QY,yes,
GB,AD00NNK8JT,yes,
GB,AD086GFM86,no,False
GB,AD0778S8X8,yes,
GB,AD078CDRGS,yes,
GB,AD07HWHNMH,yes,
GB,AD08MQP8G8,yes,
GB,AD076Q969H,yes,
GB,AD07FHP7S6,yes,
GB,AD098DGVVG,yes,
GB,AD07NG9HFQ,yes,
GB,AD00NMNCRY,yes,
GB,AD00DQUIFC,yes,
GB,AD089DLZV8,yes,
GB,AD000888AW,no,True
GB,AD08KR98GY,yes,
GB,AD07FNS6J7,yes,
GB,AD089DTQDL,yes,
GB,AD000IWW8G,no,True
GB,AD07X8NP8F,no,True
GB,AD00GHLNUI,no,False
GB,AD07VST8K9,yes,
GB,AD089T88HQ,yes,
GB,AD07NZ6WK8,yes,
GB,AD08GGAN88,yes,
GB,AD00HNDSOC,yes,
GB,AD07DFSLKD,yes,
GB,AD08GFW8MD,yes,
GB,AD08888EJL,yes,
GB,AD0788LL8S,yes,
GB,AD08PD8RR8,yes,
GB,AD08LVPFD7,yes,
GB,AD00OMA8LC,yes,
GB,AD00U86PFW,yes,
GB,AD07L6JKGF,yes,
GB,AD000LNG88,yes,
GB,AD078WJM88,yes,
GB,AD008EEMJH,yes,
GB,AD00ACCYEW,yes,
GB,AD078888RW,no,True
GB,AD0868TWXX,yes,
GB,AD0866PS7F,yes,
GB,AD08866YR8,no,True
GB,AD08C88TTX,no,False
GB,AD076V8KW8,yes,
GB,AD000V6OI0,yes,
GB,AD07G7HMWF,no,False
GB,AD08MT688X,yes,
GB,AD08N887SP,yes,
GB,AD08J6MSFP,yes,
GB,AD088DF9PM,no,True
GB,AD08RZ98SP,yes,
GB,AD08DNJFDG,yes,
GB,AD098NNSFK,yes,
GB,AD07MM8LRD,no,True
GB,AD008X8888,yes,
GB,AD08MXSRS,yes,
GB,AD0888ZP78,yes,
GB,AD08T96SZV,yes,
GB,AD00QTXYO8,yes,
GB,AD00QARVVU,no,False
GB,AD00D7CR8K,yes,
GB,AD08J68DV8,yes,
GB,AD009SL7H8,yes,
GB,AD08ZW8ZP,yes,
GB,AD00KQUMG8,yes,
GB,AD08ZTFSDD,no,True
GB,AD08LLD868,yes,
GB,AD00J8XE88,yes,
GB,AD07FFSNY9,yes,
GB,AD088MQ8J8,yes,
GB,AD088ZJH7J,yes,
GB,AD088868T8,yes,
GB,AD098Q88D8,yes,
GB,AD00Y8MOFK,yes,
GB,AD0788F88X,yes,
GB,AD00HV6TSP,yes,
GB,AD000T8DTG,no,True
GB,AD00PA8J7W,yes,
GB,AD07R87VLY,yes,
GB,AD08N88NVF,yes,
GB,AD07QFSPJ8,no,True
GB,AD07TSP98V,no,False
GB,AD07YQMQFG,yes,
GB,AD07K8QW8Q,yes,
GB,AD07F7R8D8,yes,
GB,AD087NVG7E,yes,
GB,AD078MDF88,yes,
GB,AD07F6D8Z9,yes,
GB,AD0088TFZR,no,True
GB,AD06X8F78J,yes,
GB,AD008DXNS8,yes,
GB,AD08X6KLG8,yes,
GB,AD0867CWWL,yes,
GB,AD0776R878,yes,
GB,AD097G9J9V,no,True
GB,AD08N9ZIRZ,yes,
GB,AD07Z8SHF9,yes,
GB,AD088HS8Z8,yes,
GB,AD07DCTY9Q,yes,
GB,AD07698RK8,yes,
GB,AD089LPTNQ,yes,
GB,AD07VXHF8L,yes,
GB,AD0887S8T8,yes,
GB,AD07R8Z78R,yes,
GB,AD088J8R8G,no,False
GB,AD07SNR78J,yes,
GB,AD00LXM6JN,no,True
GB,AD07X88K8M,yes,
GB,AD07DTN889,no,True
GB,AD0088IA8Y,no,True
GB,AD088VVH88,yes,
GB,AD07XPQT88,yes,
GB,AD07CTKZ8R,yes,
GB,AD008SSY80,yes,
GB,AD06XZNJWZ,no,True
GB,AD08T688L9,no,False
GB,AD07V8KNMW,yes,
GB,AD00SSXW8I,yes,
GB,AD07868YMX,yes,
GB,AD00IWPO8A,yes,
GB,AD088NLNNV,yes,
GB,AD08M9JOUE,no,True
GB,AD07XZCLGV,yes,
GB,AD008D8H8P,yes,
GB,AD07WW9G7Z,yes,
GB,AD07JHSVHY,yes,
GB,AD08AYAU90,yes,
GB,AD07CMC778,yes,
GB,AD089X8KRK,yes,
GB,AD088PCS6U,yes,
GB,AD087X8GSH,yes,
GB,AD00NXZSO6,yes,
GB,AD07KD9FZK,no,True
GB,AD087HO7UX,yes,
GB,AD0008AG0F,yes,
GB,AD078HT8GL,yes,
GB,AD07L8CVYX,yes,
GB,AD078PVFL8,yes,
GB,AD07NW8SPY,yes,
GB,AD088M88RM,no,False
GB,AD08EA0EG8,yes,
GB,AD08MZPKD6,yes,
GB,AD87808888,yes,
GB,AD078XL88H,yes,
GB,AD0788YVWP,no,True
GB,AD08M7FPX8,no,True
GB,AD07CQF7XN,yes,
GB,AD0008ZYSI,yes,
GB,AD07PLH8V9,yes,
GB,AD008FOQO7,yes,
GB,AD00NATC8M,yes,
GB,AD078N8NMQ,yes,
GB,AD07DGNZG8,yes,
GB,AD076688KC,yes,
GB,AD08LNJ8V8,yes,
GB,AD078GZ8DX,yes,
GB,AD088ZQFDO,yes,
GB,AD08LDS8T8,yes,
GB,AD07FDFFG6,no,True
GB,AD088FVMPN,yes,
GB,AD08CGH8F8,yes,
GB,AD07QJTWJ8,yes,
GB,AD08MS7YUA,yes,
GB,AD008O6Z88,yes,
GB,AD000XZ9VL,yes,
GB,AD008VM0XN,yes,
GB,AD08DHQKJ8,yes,
GB,AD08G88YQG,yes,
GB,AD078JS9KK,yes,
GB,AD07HZFQHX,yes,
GB,AD07JWL8DH,yes,
GB,AD0078N9JI,yes,
GB,AD08SWGRN8,yes,
