region,ad_id,is_success,is_sever
US,AD096LXYZP,yes,
US,AD0006DOX0,yes,
US,AD08TQK8KS,yes,
US,AD08RRRK8M,yes,
US,AD08MTYZC8,yes,
US,AD0987P88C,no,False
US,AD08PXSRCL,yes,
US,AD0888KG78,yes,
US,AD09CPDL6M,no,False
US,AD088YDMJS,yes,
US,AD07PJZMN8,yes,
US,AD08N88W8F,yes,
US,AD08Y6888F,no,True
US,AD08LG87L8,yes,
US,AD07W6JYDR,yes,
US,AD078GPRQ8,yes,
US,AD07L888S7,yes,
US,AD07M6K9H6,yes,
US,AD08H8Q8JK,yes,
US,AD07ZRSD88,yes,
US,AD09LZF9YS,yes,
US,AD07JW8D8G,yes,
US,AD09GXKT8G,yes,
US,AD09RRJQD,yes,
US,AD098GQJ98,yes,
US,AD08DN888M,yes,
US,AD07TN9JRJ,yes,
US,AD008OKV8R,yes,
US,AD009TX8MQ,yes,
US,AD07X68MXS,yes,
US,AD088SC7CW,no,True
US,AD09C6NN88,yes,
US,AD07GQM8JM,yes,
US,AD088K9LP,yes,
US,AD07S8K8L,yes,
US,AD08X8S97C,no,False
US,AD07DWVXXK,yes,
US,AD00NKSJ8I,yes,
US,AD098CD7LM,yes,
US,AD08FLHL8J,yes,
US,AD078YFN9J,yes,
US,AD07MF6T96,yes,
US,AD088PP9ZK,yes,
US,AD08CSX8N9,yes,
US,AD08MLLJJ6,yes,
US,AD07H8T7YZ,yes,
US,AD07XXLHVS,no,False
US,AD07TT8QK8,yes,
US,AD088X9RCZ,yes,
US,AD08MXEP9Q,yes,
US,AD098HKDTF,yes,
US,AD086YZJ6Q,yes,
US,AD07FW678W,yes,
US,AD098JZYD6,yes,
US,AD08WS8KQN,yes,
US,AD08RXQFY8,yes,
US,AD88088708,yes,
US,AD07C8Q88N,no,False
US,AD07CVGCSL,yes,
US,AD08L7PSJF,yes,
US,AD08RZXSSN,yes,
US,AD06ZY896Z,yes,
US,AD08JF68TC,yes,
US,AD08988888,yes,
US,AD079QKP88,yes,
US,AD00CUJVWD,yes,
US,AD08KTVF8V,yes,
US,AD07JNKHT7,no,True
US,AD07DLT9KG,yes,
US,AD07Z8MX8G,yes,
US,AD07FXJN8L,no,False
US,AD078XLVLX,yes,
US,AD089QYYZF,yes,
US,AD07R8KPXC,yes,
US,AD00MH8SMF,no,True
US,AD08Z789QJ,yes,
US,AD86888678,yes,
US,AD0986RC8S,yes,
US,AD096QCW88,yes,
US,AD07H8LD7Z,yes,
US,AD08S8YN8C,yes,
US,AD008L9KVS,yes,
US,AD08SW98FD,yes,
US,AD096DRWSJ,no,True
US,AD078MY8VM,no,True
US,AD08K8K0K6,yes,
US,AD07Q8TQ88,yes,
US,AD00IDYV8X,yes,
US,AD07T7HYLM,yes,
US,AD06X78HNC,no,False
US,AD07RQR88K,yes,
US,AD089Q06GN,yes,
US,AD08TC8VQQ,yes,
US,AD08N80X88,yes,
US,AD07JM6YZ8,yes,
US,AD08888888,yes,
US,AD08CXZC88,yes,
US,AD0988JYWF,no,True
US,AD06XY6F87,yes,
US,AD09J88ZT9,no,False
US,AD07V8LV7X,yes,
US,AD088KFDJA,yes,
US,AD07P7XVLW,yes,
US,AD00ILM977,yes,
US,AD0988C8FX,no,True
US,AD08TZPYS,yes,
US,AD07VG9JMG,yes,
US,AD08A8ZRJO,yes,
US,AD098R88YG,yes,
US,AD0787HTJC,yes,
US,AD07YP8KGK,yes,
US,AD07K88898,no,False
US,AD09G88TF,no,False
US,AD09C8GV88,yes,
US,AD08W8KZP8,yes,
US,AD07W7CWM8,yes,
US,AD07K88DFH,yes,
US,AD07GVRTZH,no,True
US,AD07YD8989,yes,
US,AD09FPS7S8,yes,
US,AD89886888,yes,
US,AD07DPKDVW,yes,
US,AD098888CN,yes,
US,AD08S7VKVH,no,True
US,AD07MZNWJK,no,False
US,AD07Q8TL7K,yes,
US,AD07DR8S88,yes,
US,AD07SXZQX,yes,
US,AD08FGRFWX,yes,
US,AD88868880,yes,
US,AD08MFJ8YT,no,True
US,AD08FRCZRL,yes,
US,AD07YZ8QJ8,yes,
US,AD07P98ZQJ,yes,
US,AD08PW8C8L,no,False
US,AD098889Q8,no,True
US,AD089RD988,yes,
US,AD07FT988K,yes,
US,AD07H8X8W,yes,
US,AD0968FW7P,yes,
US,AD08QSC8VM,yes,
US,AD07T8XLW8,yes,
US,AD08TH8WQ8,yes,
US,AD08HHZN88,yes,
US,AD08SZDKHF,no,True
US,AD08G89W98,yes,
US,AD078RGNT8,yes,
US,AD07N88XCG,yes,
US,AD0878LKLR,no,True
US,AD0988G8RL,no,False
US,AD07F7KTV6,yes,
US,AD097H8ZG8,yes,
US,AD0888NWSX,no,True
US,AD08N88ZDE,yes,
US,AD08JAVVNG,no,True
US,AD08XK787R,yes,
US,AD07MFWFYH,yes,
US,AD098Q8JYS,yes,
US,AD0988TZHW,yes,
US,AD07Y8T8J8,yes,
US,AD098D8788,yes,
US,AD087C88RN,yes,
US,AD07D9CRY,yes,
US,AD00C6SV88,yes,
US,AD08KDZ8NZ,yes,
US,AD07M7YS8D,no,False
US,AD07Z8SF6V,no,False
US,AD07G98QM8,yes,
US,AD088F8P7J,yes,
US,AD08MYV9VV,yes,
US,AD08G8S8PP,no,False
US,AD098DR888,yes,
US,AD07Q8NCJY,yes,
US,AD07J9HWJQ,yes,
US,AD0008L98N,yes,
US,AD088VZTTM,yes,
US,AD08WLZ8LD,yes,
US,AD07JGVFQL,yes,
US,AD08YY8L8Z,no,False
US,AD08MX8ZV8,yes,
US,AD08FGL8XW,no,True
US,AD07GXQY7R,yes,
US,AD088NQ6VS,yes,
US,AD08G887L8,yes,
US,AD000XPTFN,yes,
US,AD07F7F8PN,yes,
US,AD098QDNY8,no,True
US,AD077K7N8P,yes,
US,AD078RRCG8,yes,
US,AD07NVTN6N,yes,
US,AD088KVFK8,yes,
US,AD07WDJM9J,yes,
US,AD008L80OZ,yes,
US,AD07Q7FWY8,yes,
US,AD08HJKHTG,no,True
US,AD008070P9,no,True
US,AD07T88SD9,yes,
US,AD0088GWKZ,yes,
US,AD008YC8EE,no,True
US,AD07H88V88,yes,
US,AD09CKV8ZQ,no,False
US,AD07HFKDJF,yes,
US,AD0080LJCU,yes,
US,AD0987KM8Q,yes,
US,AD08879080,yes,
US,AD088CXR88,no,True
US,AD08LXWO8H,yes,
US,AD0866P87Q,yes,
US,AD08EVJ8Q0,yes,
US,AD0776ZX8R,yes,
US,AD086C8LS8,no,True
US,AD08MJM8ZD,no,False
US,AD07W96KHK,no,True
US,AD08MAY6TQ,no,True
US,AD09H6YFJD,yes,
US,AD08II0WOU,yes,
US,AD077Y6CLT,no,True
US,AD07R98Z6N,yes,
US,AD86869878,yes,
US,AD08LHT8TA,no,True
US,AD07J6FXRW,yes,
US,AD08DAKDGZ,yes,
US,AD07NZ8F8L,yes,
US,AD087PSV7P,yes,
US,AD07F8GTD6,yes,
US,AD098XV89F,yes,
US,AD07R9YRLL,no,True
US,AD0778VHT8,yes,
US,AD000NG8VU,yes,
US,AD07TJYFFN,yes,
US,AD0989MHQ8,yes,
US,AD07HS8LY8,yes,
US,AD08XY8888,yes,
US,AD0808FTHA,yes,
US,AD096WH688,yes,
US,AD096LV8YT,yes,
US,AD000N88G9,yes,
US,AD09GKH8VM,yes,
US,AD000TNF7L,yes,
US,AD008DW0EX,yes,
US,AD07W7PWSF,yes,
US,AD07RZW88F,no,False
US,AD08TGGGZM,no,True
US,AD07PWGRCW,yes,
US,AD08J8P89T,yes,
US,AD0889ZTNM,no,True
US,AD07C8H7K9,yes,
US,AD00868VNA,yes,
US,AD098GWTCL,yes,
US,AD08788M8X,yes,
US,AD08RYDYJX,yes,
US,AD07DCP88M,yes,
US,AD07HMFSD8,yes,
US,AD09988VXH,yes,
US,AD098FSYTN,yes,
US,AD08V87JC8,yes,
US,AD0789ZJCG,yes,
US,AD09L6J8YF,yes,
US,AD09FJHRP,yes,
US,AD098RH88M,yes,
US,AD07RQ7D8N,yes,
US,AD07YHX9CQ,yes,
US,AD088J8ZIP,yes,
US,AD098T8NFN,no,False
US,AD097PPV8V,yes,
US,AD07KD78Y6,yes,
US,AD07C8MW8X,yes,
US,AD078Z8LK9,yes,
US,AD07TF68JM,yes,
US,AD098C8VDJ,yes,
US,AD08CVH6F8,yes,
US,AD078SXTWQ,no,False
US,AD088NSRNH,yes,
US,AD008J088L,yes,
US,AD08P8DPJ7,yes,
US,AD08YPD6HP,yes,
US,AD08FD9YGN,no,False
US,AD08LYC8XS,yes,
US,AD08ZYMWMS,no,False
US,AD08PNPC76,yes,
US,AD07TVL8F8,no,True
US,AD089FQCKD,yes,
US,AD07DP7H8P,yes,
US,AD000PTNZC,yes,
US,AD097HPG69,yes,
US,AD098YC8JX,yes,
US,AD098LHQ7L,yes,
US,AD07KX8VCG,yes,
US,AD07FMNP8H,yes,
US,AD008NE8J8,yes,
US,AD088JQPZN,yes,
US,AD07VYVHFT,no,True
US,AD08L79QLN,no,False
US,AD00XKMV8G,yes,
US,AD08787087,yes,
US,AD098688RC,yes,
US,AD00D8I86M,no,True
US,AD07GZ8DCZ,yes,
US,AD0088G89Y,yes,
US,AD078YKLNF,yes,
US,AD07NVHCVN,yes,
US,AD08P6WM88,yes,
US,AD008OTJT8,yes,
US,AD08MVKJ9M,yes,
US,AD088F6877,yes,
US,AD00LUGK8Q,yes,
US,AD07H88RRZ,yes,
US,AD07TT8G6F,yes,
US,AD09VQSQRX,yes,
US,AD08XVZVXY,yes,
US,AD08FCT8MD,no,True
US,AD08P88GL,no,True
US,AD07KV7WZ8,no,True
US,AD089R8PNW,yes,
US,AD08ZSJG7Z,no,True
US,AD08R78V7S,yes,
US,AD07SHX8FD,yes,
US,AD08T6DNJZ,yes,
US,AD00R98CL8,yes,
US,AD09MQ98GM,no,False
