region,ad_id,is_success,is_sever
IN,AD00088087,no,False
IN,AD07VYQZWP,yes,
IN,AD07NRT86X,yes,
IN,AD07QHHC87,yes,
IN,AD08Y8Q8GC,yes,
IN,AD07WDKLZP,yes,
IN,AD07D68RTD,yes,
IN,AD0788D68W,yes,
IN,AD08KVXG96,yes,
IN,AD08L8V998,yes,
IN,AD098SWYF6,yes,
IN,AD08VQDK8W,yes,
IN,AD07Z8K96F,no,True
IN,AD07NWL889,yes,
IN,AD098DCY8D,no,True
IN,AD08H8LZ88,no,True
IN,AD098CS7RY,yes,
IN,AD07888898,yes,
IN,AD088JJJ88,yes,
IN,AD08CXVT8R,yes,
IN,AD088DZD8V,yes,
IN,AD07XDHJQF,no,False
IN,AD07SYVYPH,no,False
IN,AD096VDG9Q,yes,
IN,AD07F6GXNP,yes,
IN,AD07WPVJV8,yes,
IN,AD078K8K8N,yes,
IN,AD088DG8RY,yes,
IN,AD08V8CMR8,yes,
IN,AD08LRDM88,yes,
IN,AD08DP8H8D,yes,
IN,AD098ZJV6Z,no,True
IN,AD0898KDVL,yes,
IN,AD098VL8KP,yes,
IN,AD098ZG8M6,yes,
IN,AD08PP8PNV,yes,
IN,AD08NYS88J,yes,
IN,AD0886QGN6,yes,
IN,AD07PC88VW,no,False
IN,AD08QFHG88,yes,
IN,AD078YWLKQ,yes,
IN,AD0886VY87,no,True
IN,AD08RDXHH7,no,False
IN,AD08D6CVTG,yes,
IN,AD07PFFMP9,yes,
IN,AD07DZKG88,yes,
IN,AD07G8KGYZ,no,False
IN,AD08L89J9G,yes,
IN,AD08P8SW69,yes,
IN,AD00W08LC9,yes,
IN,AD08Y88LPF,yes,
IN,AD00MGFZGV,no,True
IN,AD08Z79QF8,yes,
IN,AD08KPD8PS,yes,
IN,AD08DEWVZ8,yes,
IN,AD00LAS980,yes,
IN,AD08WX8M7F,no,True
IN,AD08PVRL8S,yes,
IN,AD08XY8JYP,no,True
IN,AD00LY899P,yes,
IN,AD0798VVSF,yes,
IN,AD096VDR88,yes,
IN,AD07WGQ8CQ,no,True
IN,AD08HQ76C8,yes,
IN,AD07DGD8Z8,yes,
IN,AD07C9WCNG,no,False
IN,AD086FCHZG,yes,
IN,AD098G8FLL,yes,
IN,AD07Q8ZVF8,yes,
IN,AD08YDVSKW,no,False
IN,AD088W8XTW,yes,
IN,AD08XXPN8Z,no,False
IN,AD096QM89J,yes,
IN,AD0878N8ZY,yes,
IN,AD08V8MRF8,yes,
IN,AD08GQ8J8V,no,False
IN,AD07YVHKZ8,yes,
IN,AD08696X8,yes,
IN,AD07L8C9GJ,yes,
IN,AD08K8JH8F,yes,
IN,AD097HV8N8,yes,
IN,AD07PGL8ZS,yes,
IN,AD08QMGH88,yes,
IN,AD0887S887,yes,
IN,AD08XGDN8T,yes,
IN,AD08FRXKGW,no,False
IN,AD07RR88GT,yes,
IN,AD08FT86GM,no,True
IN,AD07PDHTHN,yes,
IN,AD0788D68V,yes,
IN,AD07SGPNK7,no,False
IN,AD078K8HVH,yes,
IN,AD08CKQ9LR,yes,
IN,AD08HT809A,yes,
IN,AD07N78ZS8,no,False
IN,AD08XXCCVR,yes,
IN,AD08IEXX8D,yes,
IN,AD078QVPYD,yes,
IN,AD089ZF9YZ,yes,
IN,AD077T8J88,no,False
IN,AD00H0FIL6,no,False
IN,AD08888877,yes,
IN,AD08T9QQFW,yes,
IN,AD08J88C8X,no,False
IN,AD08R6NFZ6,no,False
IN,AD089WFMQ8,yes,
IN,AD08G8J8ZG,yes,
IN,AD08V87888,yes,
IN,AD09H7LKFV,no,True
IN,AD008NZOV8,no,True
IN,AD089QJGD8,no,False
IN,AD078VLP8X,no,False
IN,AD078Z8M8K,yes,
IN,AD086978F8,yes,
IN,AD00ADZUNY,yes,
IN,AD08NF8YH8,yes,
IN,AD088WF7JG,yes,
IN,AD07MK8L86,yes,
IN,AD00R08788,no,False
IN,AD09F87VSQ,no,False
IN,AD078888WS,yes,
IN,AD008YW8M0,no,False
IN,AD0988D8ZY,yes,
IN,AD07D8PX8Y,yes,
IN,AD08CCZGGX,no,True
IN,AD07YM8H8F,yes,
IN,AD08XJCMGL,yes,
IN,AD08G8V78X,no,True
IN,AD08GFTEV8,yes,
IN,AD08Z8LWZ8,yes,
IN,AD07Y8C98F,yes,
IN,AD09CMTD8L,yes,
