region,ad_id,is_success,is_sever
GB,AD07XM6KXQ,yes,
GB,AD087JVXWY,yes,
GB,AD079YCPJ8,yes,
GB,AD0888T8TM,no,True
GB,AD07V8NXL8,yes,
GB,AD07TZZJQF,yes,
GB,AD07HR8YVY,yes,
GB,AD08DFYG8Z,no,True
GB,AD00P8S8A,no,True
GB,AD0788FJ9Y,no,False
GB,AD07MZR68R,yes,
GB,AD07JLJDKJ,no,True
GB,AD006JNXX6,yes,
GB,AD07Z8ZPN,yes,
GB,AD08ZXLVV7,no,False
GB,AD00FGMMI,yes,
GB,AD07W6MNKM,yes,
GB,AD07RVY87M,yes,
GB,AD07SN9FS7,yes,
GB,AD07DQWVQN,yes,
GB,AD08LZPS88,yes,
GB,AD00ZGA9QE,yes,
GB,AD08M0PEFE,yes,
GB,AD08JPG66S,yes,
GB,AD078988GG,yes,
GB,AD08XJP88W,yes,
GB,AD07GZSDHS,yes,
GB,AD008D8WVU,no,False
GB,AD08HS8Z8G,yes,
GB,AD07T98RT6,yes,
GB,AD07M8T8LW,yes,
GB,AD08GSSR6K,no,False
GB,AD0888G8UW,yes,
GB,AD088NHY8M,yes,
GB,AD08HQF8V8,yes,
GB,AD08QCLQNC,yes,
GB,AD008LZMTS,yes,
GB,AD07ZNGMY8,yes,
GB,AD07XD8XFJ,yes,
GB,AD08GLGJJ8,yes,
GB,AD008P8N9W,yes,
GB,AD0888EER8,no,False
GB,AD07HNYC8Q,yes,
GB,AD089DLMHL,yes,
GB,AD0797N8RX,yes,
GB,AD00NATC8M,yes,
GB,AD086KDW8W,yes,
GB,AD00M88V88,yes,
GB,AD008XE08Y,yes,
GB,AD08DYA7WU,no,False
GB,AD07FVDQRZ,yes,
GB,AD078GM867,yes,
GB,AD086CUGLQ,yes,
GB,AD07NZK888,yes,
GB,AD00E9OSK8,yes,
GB,AD07PPCCLP,yes,
GB,AD00LVRRRO,yes,
GB,AD086ZLY96,yes,
GB,AD08DDCN7Y,yes,
GB,AD07K88LQ9,yes,
GB,AD07XZJXL8,yes,
GB,AD07RWQH8F,yes,
GB,AD078NPDRH,yes,
GB,AD098S8C8T,no,False
GB,AD08888RFN,yes,
GB,AD08GIAQEO,yes,
GB,AD008GSQU8,yes,
GB,AD000LNCAS,yes,
GB,AD08QZFK9G,yes,
GB,AD008M8GMU,yes,
GB,AD08C6KUNZ,no,True
GB,AD08XQGHZ8,yes,
GB,AD08LCXT8Q,no,False
GB,AD078F8LF8,no,False
GB,AD0080U8G8,yes,
GB,AD00CACPIM,yes,
GB,AD08KRSW9F,no,True
GB,AD0988SCH8,yes,
GB,AD08GC8TJP,yes,
GB,AD08MDVO8E,yes,
GB,AD00SNPY88,no,False
GB,AD07Z9YSS8,yes,
GB,AD07QMMS88,yes,
GB,AD009M86QJ,yes,
GB,AD07Z7QCTS,yes,
GB,AD06XVS8QZ,yes,
GB,AD088QZLZW,yes,
GB,AD08MZS989,yes,
GB,AD0089X0RT,yes,
GB,AD07YQY8FC,yes,
GB,AD08C8GDH7,no,True
GB,AD08M8W887,yes,
GB,AD000JQQIL,yes,
GB,AD098FMFFG,no,True
GB,AD0788QV8D,yes,
GB,AD00ATO9K0,no,True
GB,AD00I878D8,yes,
GB,AD078V8SRZ,no,True
GB,AD088WTYPN,yes,
GB,AD00888L8F,yes,
GB,AD0989Z6M7,yes,
GB,AD07XYZYS8,yes,
GB,AD088E8X79,yes,
GB,AD07CSQX8Y,yes,
GB,AD07ZRNGXK,yes,
GB,AD00JAI8O8,yes,
GB,AD008EJFLJ,yes,
