region,ad_id,is_success,is_sever
US,AD00FFJ8GR,yes,
US,AD098JC878,no,True
US,AD08MYM9W7,yes,
US,AD08M8O889,yes,
US,AD08N8L7N8,no,False
US,AD000RZQNV,yes,
US,AD07RH89FK,yes,
US,AD00TQRK8D,yes,
US,AD007F7ELA,yes,
US,AD08DY8NUX,yes,
US,AD00ESCZYQ,yes,
US,AD07ZVKJJX,yes,
US,AD0787GLMV,yes,
US,AD08CVY8F8,yes,
US,AD078XYC6R,yes,
US,AD00068KN7,yes,
US,AD07888P7P,yes,
US,AD088SC8GV,no,True
US,AD08IP88CD,no,True
US,AD08FEUKUO,yes,
US,AD08LWLIOC,yes,
US,AD00CLSN8F,yes,
US,AD07GC889Y,yes,
US,AD07T8Y788,no,True
US,AD00QH8SMT,yes,
US,AD00888G8A,yes,
US,AD00GLI80C,yes,
US,AD07FTTGM6,yes,
US,AD086SCDVT,yes,
US,AD08KZECQR,yes,
US,AD008I7TND,yes,
US,AD08J8GE8M,yes,
US,AD08WHHWNW,yes,
US,AD08V88X88,yes,
US,AD088QLXYY,yes,
US,AD000QRGQY,yes,
US,AD08JWX97,yes,
US,AD08JLJPKN,no,True
US,AD008GI98S,yes,
US,AD00JD9QFQ,no,True
US,AD0008UZTJ,yes,
US,AD89888889,yes,
US,AD07JKK8H8,no,True
US,AD00OS8IMS,yes,
US,AD00MWXJPA,yes,
US,AD07GF8898,yes,
US,AD07KJGMV7,yes,
US,AD07J9SHJP,yes,
US,AD08DY8GJN,yes,
US,AD00NR8YQH,yes,
US,AD06XXP86H,yes,
US,AD07GSGWZM,yes,
US,AD086DKSHQ,yes,
US,AD078LY8FT,yes,
US,AD0888UNZQ,yes,
US,AD00JVU9L7,yes,
US,AD0889887F,no,False
US,AD0089NILP,yes,
US,AD00PHYE7J,yes,
US,AD008W8XIY,yes,
US,AD0088T8YO,yes,
US,AD07FTT8C8,yes,
US,AD00J078W7,yes,
US,AD08DZE8UJ,yes,
US,AD06W8GRZS,yes,
US,AD00XQ8XGA,yes,
US,AD00X8A8UP,yes,
US,AD00HCNI8,yes,
US,AD08WT8MJV,yes,
US,AD008HTN8J,yes,
US,AD00VGXOSW,no,False
US,AD08J8JMFK,no,True
US,AD086H86XW,yes,
US,AD00U87FDP,yes,
US,AD00NGX8Q8,yes,
US,AD07MJRWJX,yes,
US,AD08J88FMI,no,True
US,AD0888K7TL,yes,
US,AD06XDDK68,yes,
US,AD006IMVJI,no,True
US,AD0768QK68,yes,
US,AD080OW8YV,yes,
US,AD008COEV8,yes,
US,AD00RQPUV0,yes,
US,AD07S88C8W,yes,
US,AD000PHP8L,yes,
US,AD07DDLCWJ,yes,
US,AD00JOIKM,yes,
US,AD008888NA,no,True
US,AD07GY8RL6,yes,
US,AD08DP8VQM,yes,
US,AD08JUR88T,yes,
US,AD07FN8T8S,no,True
US,AD00K87687,no,True
US,AD07L8FF8W,yes,
US,AD0888T8TF,yes,
US,AD08LAK6JV,yes,
US,AD07GDLYFK,yes,
US,AD00FMWWN6,yes,
US,AD008DEHSC,yes,
US,AD00Y8C9FH,yes,
US,AD08M0GTW0,yes,
US,AD07ZK8NN8,yes,
US,AD078G8R9X,yes,
US,AD00EOYKIE,no,True
US,AD00CNA8KE,yes,
US,AD08CI87V8,no,True
US,AD007LO6NG,yes,
US,AD08LXDNNW,yes,
US,AD07FSZGP8,no,True
US,AD00JH8S0T,yes,
US,AD07FTRZLM,yes,
US,AD08HMHGQL,no,True
US,AD07RD8886,yes,
US,AD07RY8CN6,yes,
US,AD08DXX86T,yes,
US,AD076YR9JP,yes,
US,AD00I709MY,yes,
US,AD07WGKCXH,yes,
US,AD00006IF8,yes,
US,AD00GJ88VK,yes,
US,AD076L8SQJ,no,True
US,AD078CRK88,yes,
US,AD06XF888W,yes,
US,AD0868QX88,yes,
