region,ad_id,is_success,is_sever
DE,AD08DHGSXW,yes,
DE,AD008CTIHY,yes,
DE,AD0988Z8MX,yes,
DE,AD0080JEGC,yes,
DE,AD07T88C67,yes,
DE,AD06XC898G,yes,
DE,AD0988KM8K,yes,
DE,AD88967076,yes,
DE,AD007ZQ6N8,yes,
DE,AD86880806,yes,
DE,AD07KGK8K8,yes,
DE,AD08S7F8NR,yes,
DE,AD07MTTZK8,yes,
DE,AD078GQNZ7,no,True
DE,AD07P8CVS6,no,True
DE,AD098KYRFL,yes,
DE,AD0779C898,yes,
DE,AD88888680,no,False
DE,AD08DXFZP8,yes,
DE,AD07S89RQZ,yes,
DE,AD098CSWW6,no,False
DE,AD098XY8JG,yes,
DE,AD006N8MEG,no,True
DE,AD078QD8PS,yes,
DE,AD000WVFX8,yes,
DE,AD08N6F88T,yes,
DE,AD07PS898H,no,False
DE,AD00J8FDC8,yes,
DE,AD098FP88J,yes,
DE,AD08KH8MTS,yes,
DE,AD08MFJ868,yes,
DE,AD08GFSDR9,no,True
DE,AD08N88JMM,yes,
DE,AD09CV89ZW,yes,
DE,AD078WL7K8,no,False
DE,AD08MZHV8V,yes,
DE,AD098LPHCV,yes,
DE,AD008UWPCY,no,True
DE,AD89860868,yes,
DE,AD08RMS8HF,no,True
DE,AD07PKQF8G,yes,
DE,AD07D9C7SQ,yes,
DE,AD000UXD69,yes,
DE,AD07VHM888,yes,
DE,AD086VPFD8,yes,
DE,AD07TGGGSQ,yes,
DE,AD07767TCP,yes,
DE,AD008IR8RJ,yes,
DE,AD00FQK8S8,yes,
DE,AD07L6SRFZ,no,False
DE,AD00HFMEFI,yes,
DE,AD08N6M0I9,yes,
DE,AD07MKV898,no,True
DE,AD07ZJJPKG,yes,
DE,AD08888QGF,yes,
DE,AD088GCZ8X,yes,
DE,AD07GGCL88,yes,
DE,AD088QMWWY,yes,
DE,AD000OS0DU,no,False
DE,AD008JSF77,no,True
DE,AD076CHCP8,yes,
DE,AD09HKL88G,no,False
DE,AD098YWMFV,yes,
DE,AD08YWYR7K,yes,
DE,AD09C8LNK8,yes,
DE,AD07XR888K,yes,
DE,AD009GJZF8,yes,
DE,AD07ZPML7N,yes,
DE,AD07Z8868T,yes,
DE,AD07Q8C8R8,yes,
DE,AD08M8PLWZ,yes,
DE,AD0007VHTU,yes,
DE,AD08CDDWXL,yes,
DE,AD08WWPWKG,yes,
DE,AD07X8STHG,yes,
DE,AD08YGJR79,yes,
DE,AD08JJ88TM,yes,
DE,AD08H78787,no,False
DE,AD00888T80,no,True
