region,ad_id,is_success,is_sever
GB,AD009E9EV6,yes,
GB,AD097QMMRM,no,True
GB,AD07MD8HG8,yes,
GB,AD087T8FIC,yes,
GB,AD07RFWR89,yes,
GB,AD06XYT6Y8,yes,
GB,AD07G86Q87,yes,
GB,AD00YCQO9L,yes,
GB,AD06W87X8J,yes,
GB,AD008OXC0G,yes,
GB,AD00CWZ98P,yes,
GB,AD008C8R8W,yes,
GB,AD09DSRQWS,yes,
GB,AD078JQ78Q,yes,
GB,AD078YCS8V,yes,
GB,AD07HCQL8N,yes,
GB,AD07WNJSMC,no,False
GB,AD008YJRM6,yes,
GB,AD00HVC8R8,yes,
GB,AD07Q8NJW,yes,
GB,AD078SR998,yes,
GB,AD07Y88TQD,yes,
GB,AD07D8T7CD,yes,
GB,AD098ZD88Z,yes,
GB,AD07MCC79W,yes,
GB,AD08CQF8LY,yes,
GB,AD088QJ8L8,yes,
GB,AD097DZ89D,no,False
GB,AD098689MP,yes,
GB,AD0868UQKK,yes,
GB,AD099RX8Y8,yes,
GB,AD099MZMFV,no,False
GB,AD08EO8PWO,yes,
GB,AD008VD70O,no,True
GB,AD07WGSYHF,no,True
GB,AD09788HFY,yes,
GB,AD08W6CFHR,yes,
GB,AD07WM7Y68,yes,
GB,AD00RN8FL7,yes,
GB,AD80787888,yes,
GB,AD07HDCYW7,yes,
GB,AD076HMYKK,yes,
GB,AD08NC6888,yes,
GB,AD00OZLWIO,yes,
GB,AD0887DW6N,yes,
GB,AD006I78JP,yes,
GB,AD00V8QP0E,yes,
GB,AD086A7VD6,yes,
GB,AD08H98Y88,yes,
GB,AD008LK7F8,yes,
GB,AD07L8CHH6,yes,
GB,AD07DFWHFH,no,True
GB,AD07CT89TS,yes,
GB,AD00E8F8EM,yes,
GB,AD07W88JY8,yes,
GB,AD00878J86,yes,
GB,AD088M8P8M,yes,
GB,AD08LNQQZK,yes,
GB,AD08PKKTZY,yes,
GB,AD07P8ZK97,yes,
GB,AD088KZ686,yes,
GB,AD08E8IUD0,yes,
GB,AD078T8JTT,yes,
GB,AD0008868S,no,True
GB,AD008PM88Y,yes,
GB,AD0088U00E,yes,
GB,AD079SK7C8,yes,
GB,AD08GFPWTR,no,True
GB,AD07RR8YM8,yes,
GB,AD07VDR88,yes,
GB,AD08HHJJ8Z,yes,
GB,AD08AMJA88,yes,
GB,AD07DCZ8WK,yes,
GB,AD0088LP87,no,False
GB,AD07YC88RJ,yes,
GB,AD07WS98RN,yes,
GB,AD078QJDMR,yes,
GB,AD08N86G67,no,True
GB,AD08889LOA,yes,
GB,AD08P0VLS8,yes,
GB,AD000VOCQP,yes,
GB,AD008EJFLJ,no,True
GB,AD08V8MJK8,yes,
GB,AD00OJ886H,yes,
GB,AD07H8LN7Z,yes,
GB,AD008HJ0N8,no,True
GB,AD088OGXAT,yes,
GB,AD00SEI8ZS,yes,
GB,AD078RKPY8,yes,
GB,AD07QQ98MG,yes,
GB,AD00DHELW7,yes,
GB,AD08W9R86C,yes,
GB,AD080E0IVD,yes,
GB,AD00G69808,yes,
GB,AD00FV808I,yes,
GB,AD00X7K8DM,yes,
GB,AD078ZZ87D,yes,
GB,AD07MR8NGF,yes,
GB,AD08P8HZR9,yes,
GB,AD07ZR88TR,yes,
GB,AD0080U98A,no,True
GB,AD008XWFLM,yes,
GB,AD07SV88N9,no,True
GB,AD00CAXZCS,yes,
GB,AD000OYFSI,no,True
GB,AD08788HZF,yes,
GB,AD00008880,yes,
GB,AD07G8GRZV,yes,
GB,AD088QCCQL,yes,
GB,AD00VUMWTT,yes,
GB,AD078LPLXQ,yes,
GB,AD07J99PLD,yes,
GB,AD078RN67D,yes,
GB,AD08J88TPG,yes,
GB,AD0887JSG8,yes,
GB,AD007IRQL8,yes,
GB,AD078VRPD,yes,
GB,AD07HJN8NG,yes,
GB,AD0069RR8Z,yes,
GB,AD009ELRFO,yes,
GB,AD089NFFFX,yes,
GB,AD086OVG6L,yes,
GB,AD08A6KFXY,yes,
GB,AD08R8KYDN,yes,
GB,AD098S6JD8,yes,
GB,AD08CSZX8M,yes,
GB,AD008WTD8Q,yes,
GB,AD00606DK8,yes,
GB,AD08MZZI7O,yes,
GB,AD00I0889K,no,True
GB,AD0888YQYW,yes,
GB,AD00A8AST0,yes,
GB,AD0888XNPP,yes,
GB,AD07ZPML7N,yes,
GB,AD098Q8CWW,yes,
GB,AD07PJV8JP,yes,
GB,AD08C9X9VS,yes,
GB,AD078YH887,yes,
GB,AD08CORMGU,yes,
GB,AD0797LQTK,no,True
GB,AD078NPDRH,yes,
GB,AD097J8C87,no,True
GB,AD88808088,yes,
GB,AD07NGZ8K8,yes,
GB,AD008EIQ8F,yes,
GB,AD008Q89KT,yes,
GB,AD00PRWKRD,yes,
GB,AD08JNJC6C,no,True
GB,AD086N968L,yes,
GB,AD097DNKY8,yes,
GB,AD078W889M,yes,
GB,AD08C7UIR8,yes,
GB,AD08R8NVHT,yes,
GB,AD0886XV8A,yes,
GB,AD08GJZ8YD,yes,
GB,AD07FC7W88,yes,
GB,AD099K68Z8,no,True
GB,AD00OHRT7G,yes,
GB,AD07QPRRR,yes,
GB,AD08YWN7VM,no,True
GB,AD0796RHP8,yes,
GB,AD08Z8MV8Z,no,True
GB,AD0978879P,yes,
GB,AD08JXS6K6,yes,
GB,AD08888898,yes,
GB,AD098VNMQH,yes,
GB,AD08N6AMT8,yes,
GB,AD07SHSJXV,yes,
GB,AD0888QJ7T,yes,
GB,AD08HJDCNX,yes,
GB,AD098VVCGM,yes,
GB,AD08HWIEGI,yes,
GB,AD07ZZFS88,yes,
GB,AD000CEM6W,yes,
GB,AD00PX8L7K,yes,
GB,AD07Q8V8F8,yes,
GB,AD08FNZT88,yes,
GB,AD008OCO80,yes,
GB,AD098H888P,yes,
GB,AD00880Y8H,yes,
GB,AD0868PT68,yes,
GB,AD0088D86O,no,True
GB,AD07YL7YKW,yes,
GB,AD07KSMHYL,yes,
GB,AD0009K8J8,no,True
GB,AD07H886CZ,yes,
GB,AD00PXYZPC,yes,
GB,AD07JZ8WZ8,no,True
GB,AD08RHSPWJ,yes,
GB,AD07X8QLPZ,yes,
GB,AD07878YWV,yes,
GB,AD076MXMYC,yes,
GB,AD08S7898C,yes,
GB,AD008EH0RN,no,True
GB,AD0008IW8E,yes,
GB,AD00KJEYEP,yes,
GB,AD0888DML8,yes,
GB,AD07MVSVXW,yes,
GB,AD08JPN78W,yes,
GB,AD08AYDQYU,yes,
GB,AD06ZYG8MJ,yes,
GB,AD07QPZW6Y,yes,
GB,AD08GD9MNZ,yes,
GB,AD07Q8GJ88,yes,
GB,AD00HFFSYK,yes,
GB,AD07YSGVKT,yes,
GB,AD08WLNX8X,yes,
GB,AD08YN9MTH,yes,
GB,AD08WCFHNS,no,True
GB,AD088YDMF8,yes,
GB,AD08HMWZXC,yes,
GB,AD08M89ULF,yes,
GB,AD07DV7JJS,yes,
GB,AD088G898Y,yes,
GB,AD08RYRKDW,no,False
GB,AD079888F8,yes,
GB,AD07SWC8F8,yes,
GB,AD008OSSO7,yes,
GB,AD08HQGYL6,yes,
GB,AD087RKQF8,no,True
GB,AD0088YDCY,yes,
GB,AD0798ZW8L,yes,
GB,AD08TZVGX7,no,True
GB,AD08PXH8VR,yes,
GB,AD00KHP6KU,yes,
GB,AD0068GEJM,yes,
GB,AD0086EJIT,yes,
GB,AD0888JTRZ,yes,
GB,AD0068806H,no,True
GB,AD008AVCPE,yes,
GB,AD000HHOAI,yes,
GB,AD08HMWJ8S,no,True
GB,AD07XRY88D,yes,
GB,AD00AYY8DS,yes,
GB,AD08H98GKN,no,False
GB,AD07DCHSPL,yes,
GB,AD000TAUHC,yes,
GB,AD0088I0NI,yes,
GB,AD00888788,yes,
GB,AD086OVGU8,yes,
GB,AD0080JTLG,yes,
GB,AD000EGEWE,yes,
GB,AD008FNHKA,yes,
GB,AD088TF7H8,yes,
GB,AD08LCMGDW,yes,
GB,AD08XZPSYR,yes,
GB,AD07DLN8SZ,no,True
GB,AD08KFZ8QF,yes,
GB,AD08N8QC8C,yes,
GB,AD00WJPNVU,yes,
GB,AD000EOPSR,yes,
GB,AD088XSCXX,yes,
GB,AD08CXPXD9,yes,
GB,AD07RPZK8N,yes,
GB,AD098Z8G6C,yes,
GB,AD07QD9QXN,yes,
GB,AD098H76GX,no,False
GB,AD07C7NDNQ,yes,
GB,AD000TAU88,yes,
GB,AD08R888KT,yes,
GB,AD0087TO08,yes,
GB,AD08888CRS,yes,
GB,AD07798JD,yes,
GB,AD08GH87GZ,yes,
GB,AD00H8G8LF,yes,
GB,AD08M9G7JE,no,True
GB,AD0088XGLP,yes,
GB,AD08DRM8JC,yes,
GB,AD078NYRTZ,yes,
GB,AD077F88V9,yes,
GB,AD07VTPX7Y,yes,
GB,AD098WK69Z,yes,
GB,AD078F8GGY,yes,
GB,AD0888QT6L,yes,
GB,AD07896998,yes,
GB,AD07H88NZ8,yes,
GB,AD00GNAP88,yes,
GB,AD098K8K8W,yes,
GB,AD008CI89Q,no,False
GB,AD008CMUD9,yes,
GB,AD07DFYFWR,yes,
GB,AD07T6897Q,yes,
GB,AD086MWGSM,yes,
GB,AD078XFFTF,yes,
GB,AD07XFM8R7,yes,
GB,AD00ANT6VN,yes,
GB,AD008GDU8X,yes,
GB,AD09D98Z88,yes,
GB,AD08JS8Y8N,no,True
GB,AD08FFSI89,no,True
GB,AD076MWG8Q,yes,
GB,AD079D889V,no,False
GB,AD08LGHYRY,yes,
GB,AD08LT98J8,yes,
GB,AD008WUXDJ,no,True
GB,AD00GZAQWK,yes,
GB,AD07C8MPN8,yes,
GB,AD07GXHWT8,yes,
GB,AD07XJZX8H,yes,
GB,AD07YLZ8JW,yes,
GB,AD097Y78D6,no,False
GB,AD0898WA8W,yes,
GB,AD008WYH8M,yes,
GB,AD008FGD0D,yes,
GB,AD00NW879Q,yes,
GB,AD08M88ZK8,yes,
GB,AD07FX8G8H,yes,
GB,AD08YR8PFK,yes,
GB,AD08D7PCXL,yes,
GB,AD0888IEJ9,yes,
GB,AD008MIVFG,yes,
GB,AD008898CS,yes,
GB,AD078NXCV8,yes,
GB,AD08EA0HDR,yes,
GB,AD07HKDFVZ,yes,
GB,AD07K786DL,yes,
GB,AD07QMWXLN,yes,
GB,AD07J8LXQY,yes,
GB,AD08Q798V8,no,True
GB,AD07WWT8NG,yes,
GB,AD00RZKDGR,yes,
GB,AD07HGR8H6,yes,
