region,ad_id,is_success,is_sever
JP,AD078K8GC8,no,True
JP,AD00PAF8CH,yes,
JP,AD07SM8V88,yes,
JP,AD07X8RCW8,no,True
JP,AD008UIXM8,yes,
JP,AD00WO968P,yes,
JP,AD08W8K98R,yes,
JP,AD00AROLU7,yes,
JP,AD06ZYGXDM,yes,
JP,AD088H8ZRP,yes,
JP,AD07Z8Y88F,no,True
JP,AD078888W8,yes,
JP,AD0988ZV8J,yes,
JP,AD080LJOQI,yes,
JP,AD0878K7MJ,yes,
JP,AD07ZK8NMV,yes,
JP,AD07YHN8GM,yes,
JP,AD07X886JC,no,False
JP,AD08XK8YVL,yes,
JP,AD098H8MHL,yes,
JP,AD000FQSOE,no,True
JP,AD07K8XFV,yes,
JP,AD07MK8C8S,yes,
JP,AD07TJHWYF,no,True
JP,AD0086F9KQ,yes,
JP,AD07GZKR8L,yes,
JP,AD08KXC88P,yes,
JP,AD07MC8SVT,yes,
JP,AD08GFH79O,yes,
JP,AD07T9LYTJ,yes,
JP,AD07JM9SCF,yes,
JP,AD07LQTZZM,no,True
JP,AD07G8YQ86,yes,
JP,AD08QMQ78D,no,True
JP,AD07X8VJ8Q,yes,
JP,AD06XYWWM,yes,
JP,AD000NNQNO,yes,
JP,AD08M9MQ8J,yes,
JP,AD08HQYX87,no,True
JP,AD0868DC86,yes,
JP,AD07RWWZT8,yes,
JP,AD088KRHF,yes,
JP,AD000YG688,yes,
JP,AD08698NF8,yes,
JP,AD07XMC8XP,no,True
JP,AD08KFTT6X,yes,
JP,AD08FW9LG7,yes,
JP,AD0088TQVF,yes,
JP,AD08M8VPI6,yes,
JP,AD0886YT88,no,True
JP,AD08V8JXVR,yes,
JP,AD07N7S8LT,yes,
JP,AD00EC889D,no,True
JP,AD008VAXFY,yes,
JP,AD096TJTY6,yes,
JP,AD078M8H8X,yes,
JP,AD07988GCS,yes,
JP,AD008EDV0J,yes,
JP,AD088WMDC8,yes,
JP,AD09GN8HMC,no,True
JP,AD08NQHW8,yes,
JP,AD08FLVMLV,yes,
JP,AD098DNMW8,yes,
JP,AD009SU77Y,yes,
JP,AD006G688D,yes,
JP,AD08GLVSMF,yes,
JP,AD07VG79Z9,yes,
JP,AD08YRPFGZ,yes,
JP,AD08N87PAG,yes,
JP,AD07876M98,yes,
JP,AD088DXCT8,yes,
JP,AD07L888VZ,yes,
JP,AD08LWKD8H,yes,
JP,AD0088M99U,yes,
JP,AD0789GZ9C,yes,
JP,AD07VPGQVH,yes,
JP,AD07XDX8TW,yes,
JP,AD08XTWPRP,no,True
JP,AD098CRL88,yes,
JP,AD07FTLF9W,no,True
JP,AD0088XX6X,yes,
JP,AD008JHT6Z,yes,
JP,AD076CK8FV,yes,
JP,AD078NVZT7,no,True
JP,AD008CVAU8,yes,
JP,AD07F898QR,no,True
JP,AD07NR8YCV,yes,
JP,AD00NMJY88,yes,
JP,AD08ZSFL9K,yes,
JP,AD088ZCM8K,no,True
JP,AD08C88PGU,yes,
JP,AD078TZ8ZP,no,True
JP,AD88888886,yes,
JP,AD08QZ8VLQ,yes,
JP,AD06XPWMGT,yes,
JP,AD07H8DSFN,yes,
JP,AD09GK8PWZ,yes,
JP,AD078SG8V8,yes,
JP,AD0768NT8M,yes,
JP,AD06XFV8VJ,no,False
JP,AD08LRFXCV,no,True
JP,AD098DVWWP,yes,
JP,AD08ML6NX8,no,True
JP,AD078HH8MQ,no,True
JP,AD08MRK8QW,yes,
JP,AD08GFNU9T,yes,
JP,AD008GJ8GF,no,True
JP,AD0088EJGI,yes,
JP,AD07X8QSSC,yes,
JP,AD078TLHY7,yes,
JP,AD00H8JEY8,yes,
JP,AD088878R8,no,True
JP,AD00GY8UZV,no,True
JP,AD087FXCR8,yes,
JP,AD0978L8VX,yes,
JP,AD07ZSGYJQ,yes,
JP,AD07Z887D8,yes,
JP,AD00J8CHM8,no,True
JP,AD07N7TQ8H,yes,
JP,AD07HMRQCG,no,True
JP,AD0086GHXL,yes,
JP,AD08XYV8X8,no,True
JP,AD07J66C7L,yes,
JP,AD079878ML,no,True
JP,AD00IICS8T,yes,
JP,AD076HGQYW,yes,
JP,AD07VNPQ76,yes,
JP,AD08C8TGOO,yes,
JP,AD0098WIEG,yes,
JP,AD0098AL80,no,False
JP,AD007088HS,yes,
JP,AD07S8CN8Q,yes,
JP,AD009VYWX0,yes,
JP,AD098HDK8L,no,True
JP,AD08NCKS7K,no,True
JP,AD08JPNHSY,yes,
JP,AD07WDMXLH,no,True
JP,AD07M8S998,yes,
JP,AD08L8QMXN,yes,
JP,AD07Z88G7P,yes,
JP,AD07VZDR88,yes,
JP,AD07MK899G,no,False
JP,AD07F8CCSJ,yes,
JP,AD09GV86FY,no,True
JP,AD07DCXGF8,yes,
JP,AD08AXDKR8,no,True
JP,AD008UNC9D,yes,
JP,AD08FXDKVS,yes,
JP,AD08KZYQZL,no,True
JP,AD00JRNAXJ,yes,
JP,AD08DNG6W8,yes,
JP,AD0788LCZ8,no,False
JP,AD077998V8,yes,
JP,AD08TQNDV8,yes,
JP,AD0080T8L8,no,True
JP,AD008JQ9XO,yes,
JP,AD07888VZ8,yes,
JP,AD07ZP88TJ,yes,
JP,AD086T8GW8,yes,
JP,AD08ZY898W,yes,
JP,AD097C88ZW,no,True
JP,AD0888P8TZ,yes,
JP,AD08RZPJLH,yes,
JP,AD07HK6L8R,yes,
JP,AD07D6KGJ8,no,True
JP,AD07XHR8XT,yes,
JP,AD08VD89MT,yes,
JP,AD08MRV8PM,yes,
JP,AD088S8XRY,yes,
JP,AD07GYWS68,yes,
JP,AD08888VQ8,yes,
JP,AD0088UK06,yes,
JP,AD08CDWV8R,yes,
JP,AD0898KW8Y,yes,
JP,AD08XQ78YL,yes,
JP,AD098QRSLY,yes,
JP,AD098D8YY8,yes,
JP,AD06Y88XM7,yes,
JP,AD08KGW899,yes,
JP,AD00NAQSKA,yes,
JP,AD00OU8YFJ,no,True
JP,AD87868888,yes,
JP,AD07GSQV8M,yes,
JP,AD07VGXP8H,yes,
JP,AD07NQ8YGD,yes,
JP,AD097K8H8Q,no,True
JP,AD008I8IZ8,yes,
JP,AD07VQS879,yes,
JP,AD000FQTQP,yes,
JP,AD088V8TTZ,yes,
JP,AD078RK8ZJ,yes,
JP,AD07KVG8LM,no,False
JP,AD08D8MIQ,yes,
JP,AD07WLPHH6,yes,
JP,AD07YMZTCC,yes,
