region,ad_id,is_success,is_sever
IN,AD08P68D87,yes,
IN,AD08HDJ86N,no,True
IN,AD08GCQ9KX,yes,
IN,AD0887XQW8,yes,
IN,AD07XS86Q7,yes,
IN,AD088J8DRP,yes,
IN,AD08L8WWFC,no,True
IN,AD098H9DWL,no,True
IN,AD098PNRXC,no,True
IN,AD08YYHXRD,no,True
IN,AD0788LWY9,yes,
IN,AD07P9VXC8,yes,
IN,AD088QGPOP,yes,
IN,AD09GFMFTH,yes,
IN,AD07G8WX87,yes,
IN,AD08L8HMJV,yes,
IN,AD08G8QMV7,yes,
IN,AD079L6RM6,no,True
IN,AD07PFFMP9,yes,
IN,AD09F6T8M8,no,True
IN,AD08YD8V87,no,False
IN,AD08L8C8NJ,yes,
IN,AD096VDG9Q,yes,
IN,AD07K8ZJ7Z,no,True
IN,AD00LY88TH,yes,
IN,AD08CS9NC8,no,True
IN,AD088J88G6,yes,
IN,AD07FSDRMN,yes,
IN,AD098CN8Y8,yes,
IN,AD07SFR688,yes,
IN,AD07TGMKX8,yes,
IN,AD06Y8ZJN6,yes,
IN,AD07R9M688,yes,
IN,AD09HY8MF8,yes,
IN,AD089IOD8V,yes,
IN,AD07MM8JRW,yes,
IN,AD00MVV88M,yes,
IN,AD08H8DFH6,no,False
IN,AD07MYCL8Z,yes,
IN,AD08C8XGWW,yes,
IN,AD0888SLMV,no,True
IN,AD089J7EIR,no,True
IN,AD09CDM9TJ,yes,
IN,AD097JXW8F,yes,
IN,AD0868XCML,yes,
IN,AD00TE87ME,yes,
IN,AD09CTZK8V,yes,
IN,AD09888S8N,yes,
IN,AD0888VNY9,no,False
IN,AD099ZZ7G8,yes,
IN,AD07FCHCQC,yes,
IN,AD07DCGKS8,no,True
IN,AD07HJPS98,yes,
IN,AD00AXHXU,yes,
IN,AD07HZ8QCG,yes,
IN,AD078WPTL6,no,True
IN,AD098FVCQP,no,False
IN,AD09GXXXX8,yes,
IN,AD08CHMZD9,no,True
IN,AD08IAEQ78,no,True
IN,AD097RD8JX,yes,
IN,AD08L89VM8,yes,
IN,AD0979GKNK,no,True
IN,AD08XPFY9T,yes,
IN,AD088RD6N8,yes,
IN,AD08WRZMZ8,yes,
IN,AD07S8LWMK,no,False
IN,AD088GXTJM,yes,
IN,AD07XZFX9K,yes,
IN,AD08Z888VV,yes,
IN,AD00EYQ8HL,no,True
IN,AD08D8SVKP,yes,
IN,AD09H88TN8,no,False
IN,AD097DSTGG,no,True
IN,AD078SWSGW,yes,
IN,AD08TKVX8Z,yes,
IN,AD06VX7PDX,yes,
IN,AD08CL8MCK,yes,
IN,AD098XRRZ6,no,True
IN,AD08GCE8E6,no,False
IN,AD07KFD88N,yes,
IN,AD09F8ZFR,no,True
IN,AD0778MFNX,no,False
IN,AD08MW88L7,yes,
IN,AD0888888Z,yes,
IN,AD078WT8ML,yes,
IN,AD078PQT7Q,yes,
IN,AD08XYRHC9,yes,
IN,AD08WRX8J8,yes,
IN,AD08L8FM8J,yes,
IN,AD07RZDQJ9,no,True
IN,AD096VF8YY,no,True
IN,AD08C9LGNJ,yes,
IN,AD08DRWCOG,no,False
IN,AD08HVL8QN,yes,
IN,AD07KYPZHJ,no,True
IN,AD07R8SNC9,no,False
IN,AD07GJJ8DY,yes,
IN,AD09C6PT7L,yes,
IN,AD00IF8W7S,yes,
IN,AD0889K88W,yes,
IN,AD07XF78XG,yes,
IN,AD08C87VGQ,no,False
IN,AD08V87888,yes,
IN,AD0889KTNZ,yes,
IN,AD08Q8FNYL,yes,
IN,AD08NYSNQP,no,False
IN,AD098H8WM8,yes,
IN,AD07NGM888,no,True
IN,AD08LV86KC,yes,
IN,AD088L8M8R,yes,
IN,AD07F8XV8R,yes,
IN,AD08KN9QQN,yes,
IN,AD08VN8YZ7,no,True
IN,AD07VS88J8,yes,
IN,AD088QGJWX,yes,
IN,AD08CL8HLQ,yes,
IN,AD0977MZ8L,no,True
IN,AD08LC9Z66,no,True
IN,AD08FY8FG8,yes,
IN,AD08YJRMQK,yes,
IN,AD08KFIP8J,yes,
IN,AD07GZ8KV8,yes,
IN,AD078GNNXX,yes,
IN,AD08SMMMWG,no,False
IN,AD07G79ZFZ,yes,
IN,AD08F8LNSZ,no,True
IN,AD089FFMMM,yes,
IN,AD088VX88L,yes,
IN,AD08CDW8E8,yes,
IN,AD07CHVGLW,yes,
IN,AD00VFMFXR,yes,
IN,AD087DXRXJ,no,False
IN,AD08KFGJ88,yes,
IN,AD08PF8SV8,yes,
IN,AD00EA8VH6,no,True
IN,AD08CXGZR8,yes,
IN,AD07CCHVL8,yes,
IN,AD099YQ7QL,no,True
IN,AD07C78C88,yes,
IN,AD098PYTSV,yes,
IN,AD078SZD79,no,True
IN,AD07SZ8F7D,yes,
IN,AD08R877LK,no,False
IN,AD07Q8F87J,yes,
IN,AD08P88887,no,True
IN,AD07VFRZHQ,no,True
IN,AD086FCHZG,yes,
IN,AD008IQWOK,no,True
IN,AD098VZC8X,no,False
IN,AD07PGL8ZS,yes,
IN,AD098FC8VS,yes,
IN,AD08L8Q8H9,yes,
IN,AD078R8KKM,yes,
IN,AD086978W9,yes,
IN,AD08LZ8DFW,yes,
IN,AD09DSQ8YQ,no,True
IN,AD0888G8CZ,yes,
IN,AD08FS888X,yes,
IN,AD088DTNXF,yes,
IN,AD0886VY87,no,True
IN,AD07RJXW87,yes,
IN,AD08JVNGS7,no,True
IN,AD08LVN9XY,no,False
IN,AD00OPYKYC,yes,
IN,AD008ANA6K,no,True
IN,AD07WG7LLL,no,True
IN,AD07GVVCQY,yes,
IN,AD098NPK8Q,yes,
IN,AD000AQ8M8,no,True
IN,AD097F6QT8,no,True
IN,AD08L889SH,yes,
IN,AD097768D8,yes,
IN,AD07L68CZ8,no,True
IN,AD07YFYRTG,no,True
IN,AD07JZYTG8,yes,
IN,AD08GFTEV8,yes,
IN,AD09888GJP,no,False
IN,AD08W888GH,yes,
IN,AD098Q88FG,yes,
IN,AD07H7F97S,yes,
IN,AD08GJNFO9,yes,
IN,AD09H8J98R,no,False
IN,AD08TSZR88,no,True
IN,AD08G8SHRM,no,False
IN,AD097Y8RKR,yes,
IN,AD07HHT98V,yes,
IN,AD0889TSSP,yes,
IN,AD07MYGKRS,no,False
IN,AD096VDJ8Q,no,True
IN,AD098SWYF6,yes,
IN,AD096Q9TN6,yes,
IN,AD08WJ8M8F,no,False
IN,AD07FPZYFZ,yes,
IN,AD098SDJXP,no,True
IN,AD07GV88RD,yes,
IN,AD098JGQKG,yes,
IN,AD08F8VYKN,yes,
IN,AD097987QR,yes,
IN,AD08ZNPPLZ,yes,
IN,AD088HSHFT,yes,
IN,AD00CR8UYY,no,True
IN,AD098Y8VS6,no,True
IN,AD0978W8ZZ,no,False
IN,AD07DYR6KH,yes,
IN,AD08LRDM88,yes,
IN,AD08L8CRHQ,no,False
IN,AD07MS7RSS,yes,
IN,AD07T88888,no,True
IN,AD0968K68N,yes,
IN,AD0080IVU,no,True
IN,AD09JZ96SF,yes,
IN,AD098F7RD7,yes,
IN,AD0888ZDZC,yes,
IN,AD088VS8H8,yes,
IN,AD08SWL99V,yes,
IN,AD088V8MXK,yes,
IN,AD07ZZW86G,yes,
IN,AD08878ZPV,yes,
IN,AD08PLQW87,no,True
IN,AD08V8N98N,no,True
IN,AD07WD8FPQ,no,False
IN,AD08NSQW6C,no,True
IN,AD07Q8PWVY,yes,
IN,AD07L9V8Q6,no,True
IN,AD07QMJF7C,yes,
IN,AD07P9ZTYP,no,False
IN,AD08H68V98,yes,
IN,AD00LSJY0J,yes,
IN,AD0998S77Y,yes,
IN,AD088F7W8L,no,False
IN,AD07DGD8Z8,yes,
IN,AD0888KS8C,yes,
IN,AD07QMSLR9,yes,
IN,AD00W088U8,yes,
IN,AD07Q8ZM8L,yes,
IN,AD078HHXPV,yes,
IN,AD07NW8S7N,yes,
IN,AD08J7HVKY,yes,
IN,AD08CZ8KNS,yes,
IN,AD08VJHZ8N,no,True
IN,AD08WHZ68P,yes,
IN,AD096SHTH8,no,True
