region,ad_id,is_success,is_sever
IN,AD0988VLDQ,no,True
IN,AD08G8JSZR,no,True
IN,AD078F88CQ,yes,
IN,AD07RN87C7,yes,
IN,AD08MY8PP8,no,True
IN,AD088QVFQL,yes,
IN,AD08WPJH8L,yes,
IN,AD097Q9CKQ,yes,
IN,AD088R86ZS,yes,
IN,AD077D8DJV,yes,
IN,AD0988L8K8,no,True
IN,AD088D87YL,yes,
IN,AD08M7Q8OZ,yes,
IN,AD08N9QNLJ,no,True
IN,AD08DKPA87,yes,
IN,AD09DD86NP,yes,
IN,AD08YRH7JV,yes,
IN,AD08GZD7K8,yes,
IN,AD08MY88KW,yes,
IN,AD0798Z877,yes,
IN,AD08ZSRG8R,yes,
IN,AD08GXL8NV,yes,
IN,AD088HZ9NQ,yes,
IN,AD08HPFKLY,yes,
IN,AD00DQ8R0U,yes,
IN,AD08LX66II,yes,
IN,AD0768QGRX,yes,
IN,AD088N6FVQ,no,True
IN,AD07YZQQGM,yes,
IN,AD080NCTTM,yes,
IN,AD08KDX7Y8,yes,
IN,AD0889NDPS,no,True
IN,AD09LJ8868,yes,
IN,AD07KFTCQY,yes,
IN,AD08R8RQKG,yes,
IN,AD09JJPX7M,yes,
IN,AD07HQWHH6,yes,
IN,AD08W8H9CV,yes,
IN,AD00ADZUNY,yes,
IN,AD078WT667,yes,
IN,AD00AWL888,yes,
IN,AD07P9MQL9,no,False
IN,AD089MT88Q,yes,
IN,AD07GR8S8R,yes,
IN,AD09RVYGD,yes,
IN,AD09FHWLMS,yes,
IN,AD00XYAKLC,yes,
IN,AD07D8K7TQ,yes,
IN,AD09KM8YHM,yes,
IN,AD079Q8PCX,yes,
IN,AD086LSPZS,yes,
IN,AD08880GOL,yes,
IN,AD00LE8P7V,yes,
IN,AD00F888NW,yes,
IN,AD088CMLGM,no,True
IN,AD08HDLL8T,yes,
IN,AD098LK6S8,no,False
IN,AD08JJ8Y66,yes,
IN,AD08HVCTDV,yes,
IN,AD07CWNJLP,no,False
IN,AD08P8VQ8X,yes,
IN,AD08CE7D8Y,yes,
IN,AD098LNVRY,yes,
IN,AD0768896M,yes,
IN,AD099S8TJL,yes,
IN,AD096G87ZX,yes,
IN,AD08F8888D,yes,
IN,AD08Z6Q96L,no,False
IN,AD08ZMTTQ7,yes,
IN,AD07QPZQ87,no,False
IN,AD08KZ8P8G,yes,
IN,AD07CX7JD6,no,True
IN,AD089G688Y,yes,
IN,AD08HLS8PX,yes,
IN,AD09DL78CH,yes,
IN,AD079RL88T,yes,
IN,AD09FTTSPQ,no,True
IN,AD00JDACK8,yes,
IN,AD08L8QNQE,yes,
IN,AD076T8SK8,yes,
IN,AD08LKDKX8,no,True
IN,AD088TRW8W,no,True
IN,AD08Z88QL8,no,True
IN,AD07LCKX78,yes,
IN,AD089HOCMR,yes,
IN,AD07VKMMQC,yes,
IN,AD08R6NFZ6,no,False
IN,AD00ZX8J8O,yes,
IN,AD098LJJF8,yes,
IN,AD07YYNX8X,yes,
IN,AD009GJRIY,no,True
IN,AD0798887H,yes,
IN,AD07FKYKR7,no,True
IN,AD080HXPEE,yes,
IN,AD099S8Z6K,yes,
IN,AD08MA8JLO,yes,
IN,AD07WJTMPP,yes,
IN,AD07QPVPZT,yes,
IN,AD00AWMN8Q,yes,
IN,AD0779RRDV,no,False
IN,AD09J88WN,no,False
IN,AD09FK8MMJ,yes,
IN,AD0977NQXZ,yes,
IN,AD09NPTWXH,yes,
IN,AD08VDT8DX,yes,
IN,AD08JLXKSD,yes,
IN,AD097RDVDL,yes,
IN,AD00MOFXSI,no,True
IN,AD09GVZSMJ,yes,
IN,AD07G9DTFM,yes,
IN,AD07HYVWPY,yes,
IN,AD08VS8P87,yes,
IN,AD07N8WG8N,yes,
IN,AD08XPJ9GN,no,True
IN,AD008C8VIP,yes,
IN,AD09HNP8WJ,no,False
IN,AD09F98NV8,no,False
IN,AD07X8P7H6,yes,
IN,AD08R8HYWG,no,True
IN,AD08N0T8HP,yes,
IN,AD07QSLRRW,yes,
IN,AD078TC8JG,no,True
IN,AD08X86J8,yes,
IN,AD09GLZYRQ,no,False
IN,AD096RN9V8,yes,
IN,AD07K8FQK8,yes,
IN,AD08J8KM88,yes,
IN,AD08HVY8CF,yes,
IN,AD098JTMZ9,no,False
IN,AD07PX8MP8,yes,
IN,AD07TKYQ8Y,yes,
IN,AD079SWV8S,yes,
IN,AD08LX7GTX,yes,
IN,AD097FC8RL,no,False
IN,AD09J8K8ZY,yes,
IN,AD00W9FT8P,no,True
IN,AD07DL8KC8,yes,
IN,AD0988NS7,no,True
IN,AD088NJ87S,yes,
IN,AD09KS7N6L,yes,
IN,AD08D8Z978,no,True
IN,AD09NT8WG7,no,True
IN,AD099ZYJJH,yes,
IN,AD0898NFJ8,yes,
IN,AD00SIWUU8,yes,
IN,AD088MDFF9,yes,
IN,AD09NM9WQC,yes,
IN,AD07PNHKJV,yes,
IN,AD096VDG9Q,yes,
IN,AD0888G8CZ,yes,
IN,AD09R9RQY7,no,True
IN,AD097D69GJ,no,False
IN,AD080VNJJL,yes,
IN,AD08XJGJ79,yes,
IN,AD08XJD89J,yes,
IN,AD07QX78HS,no,False
IN,AD08VRY968,yes,
IN,AD08Q8XQMX,yes,
IN,AD078VH8Y6,yes,
IN,AD08YN6RFC,no,True
IN,AD0887XKKK,yes,
IN,AD08MWW8PV,yes,
IN,AD08TWGSFM,yes,
IN,AD08G8J8YQ,yes,
IN,AD087VOMJ6,yes,
IN,AD098GK8J,no,False
IN,AD088DNPHJ,yes,
IN,AD07Q8F8DC,yes,
IN,AD088GSWVK,yes,
IN,AD08CJ8886,yes,
IN,AD07TQ9NFM,yes,
IN,AD08WWTM68,yes,
IN,AD09FP8T8J,yes,
IN,AD08JYRG8K,yes,
IN,AD09FK8886,no,False
IN,AD09GFMHKX,yes,
IN,AD08WX8PG8,no,True
IN,AD00Q8E8HW,no,True
IN,AD078X888C,yes,
IN,AD08FZTW88,no,True
IN,AD088SMXD8,yes,
IN,AD08VJJCZ8,yes,
IN,AD07Z9H8L8,yes,
IN,AD08JZ88DN,yes,
IN,AD08X8KMQK,yes,
IN,AD08H9Z8XQ,no,True
IN,AD096KVCCT,yes,
IN,AD08CRVFJ8,yes,
IN,AD08MWJ8DW,no,True
IN,AD086D7UJM,yes,
IN,AD08K8CJ8Z,yes,
IN,AD08G8KXM,no,True
IN,AD08SC8SN8,yes,
IN,AD07JG9R88,no,True
IN,AD098C8FCM,no,False
IN,AD00FJRS68,no,False
IN,AD08V9Y8Y8,yes,
IN,AD07LG89NP,yes,
IN,AD00P66UQ8,yes,
IN,AD0988LJZV,yes,
IN,AD0098X7RV,yes,
IN,AD0789RX68,yes,
IN,AD098RTJH8,no,False
IN,AD09D8QYY8,yes,
IN,AD088VQ9XD,yes,
IN,AD0998J9T8,no,True
IN,AD00KXULGJ,no,False
IN,AD08R688LW,yes,
IN,AD09FSWWDW,yes,
IN,AD008MEITO,yes,
IN,AD00LXTFMR,yes,
IN,AD08JYVYC8,yes,
IN,AD09F9MLD,yes,
IN,AD098CYDLW,no,True
IN,AD08SC8YY8,yes,
IN,AD07V8SZSR,yes,
IN,AD079Q87WX,yes,
IN,AD08M8SH8D,yes,
IN,AD0886ZK68,yes,
IN,AD00NAS8YG,yes,
IN,AD07888XXJ,yes,
IN,AD07ZD7LJT,yes,
IN,AD09DSMLT,yes,
IN,AD08IQVNIL,yes,
IN,AD08M68KSS,yes,
IN,AD08QH8HJ7,yes,
IN,AD08NXJN9Z,yes,
IN,AD08CCTF9Q,yes,
IN,AD07T8DKR8,yes,
IN,AD098L88TJ,yes,
IN,AD08T88V8H,yes,
IN,AD08DRJHXJ,yes,
IN,AD07988P8C,yes,
IN,AD09G8MDPS,no,False
IN,AD08HVL8QN,yes,
IN,AD097R8HPG,no,True
IN,AD07MK8H78,yes,
IN,AD07MDGSP8,yes,
IN,AD07HL6VMS,yes,
IN,AD07XY768N,yes,
IN,AD08Q987H8,yes,
IN,AD07S8QXDT,yes,
IN,AD07PY8FFL,no,True
IN,AD088PC8JT,no,False
IN,AD0978YGY8,yes,
IN,AD08X87V8K,yes,
IN,AD08MFP8EY,yes,
IN,AD00I8S8M8,yes,
IN,AD07NT8CLX,yes,
IN,AD0876FVPS,yes,
IN,AD09CZLJ66,no,False
IN,AD08PSJ866,yes,
IN,AD08XK8QZJ,yes,
IN,AD099K6PP8,yes,
IN,AD08DDX7WU,no,True
IN,AD098T6L8S,yes,
IN,AD07LDGWL7,no,True
IN,AD07MW8ZKP,yes,
IN,AD088T8JSF,yes,
IN,AD07VPT88Z,yes,
IN,AD09FT8GWF,no,True
IN,AD07Q98M9Q,yes,
IN,AD09KDVQ8J,no,False
IN,AD078J6W8V,yes,
IN,AD07SJTLKR,no,False
IN,AD08CGZF89,yes,
IN,AD09GKRP8Z,yes,
IN,AD07S88FK7,yes,
IN,AD09NDGPWW,no,False
IN,AD09HZFC89,no,True
IN,AD09GG69LQ,no,True
IN,AD097RDR88,yes,
IN,AD088HZRQC,yes,
IN,AD0887L9HJ,yes,
IN,AD07DPVLNR,no,True
IN,AD0986TJJJ,yes,
IN,AD08TM8D8Y,yes,
IN,AD008E7Q0G,yes,
IN,AD07TV78LY,yes,
IN,AD07SH68K,no,True
IN,AD07TZ688X,yes,
IN,AD08MDUY8R,yes,
IN,AD0896I60D,yes,
IN,AD08PG8H9G,no,True
IN,AD08HKNFVG,no,True
IN,AD077W6QLL,no,True
IN,AD008MGGA9,yes,
IN,AD08YDPJV8,no,False
