region,ad_id,is_success,is_sever
IN,AD088DHS87,yes,
IN,AD076887R8,yes,
IN,AD077JZ7J8,yes,
IN,AD08HVD8ND,yes,
IN,AD07QKLJ8S,yes,
IN,AD088KSV8C,no,True
IN,AD07DL8KC8,yes,
IN,AD08N0FQ8F,yes,
IN,AD088MS9WS,yes,
IN,AD08CSF9HC,yes,
IN,AD08HCV8ZF,yes,
IN,AD08T8FZ6Q,yes,
IN,AD07F86ZS8,yes,
IN,AD08DHZ8NG,no,True
IN,AD08M9888D,yes,
IN,AD08MQZ7J8,yes,
IN,AD08N0U87R,yes,
IN,AD07FY6YQX,yes,
IN,AD098R8XKM,yes,
IN,AD07FYLCXJ,yes,
IN,AD098JMT8Q,yes,
IN,AD0888PNCG,yes,
IN,AD088F8J9R,yes,
IN,AD008XYA8E,yes,
IN,AD0088TXGL,yes,
IN,AD098C8DNX,yes,
IN,AD008MMV8A,yes,
IN,AD07NC78S9,yes,
IN,AD07TMFDS8,yes,
IN,AD0896T888,yes,
IN,AD098P68DC,yes,
IN,AD08Y8ZZ89,yes,
IN,AD078CY6VQ,no,True
IN,AD088ZYCJG,no,True
IN,AD98896090,no,False
IN,AD088ZL7ZP,no,True
IN,AD07X8CFK8,no,False
IN,AD07S8QXDT,yes,
IN,AD08I0TANO,no,True
IN,AD0987JFPR,no,False
IN,AD07FS8X8N,yes,
IN,AD08FRRW98,yes,
IN,AD08888XDP,yes,
IN,AD08CXQVM8,yes,
IN,AD0866CGCP,yes,
IN,AD0888QRWS,yes,
IN,AD06XZST8H,yes,
IN,AD07TMYS8S,yes,
IN,AD08MCMXZW,yes,
IN,AD079H7N68,yes,
IN,AD08N0AIN8,yes,
IN,AD08GLFH8D,yes,
IN,AD00A8RM88,yes,
IN,AD07N68RNN,yes,
IN,AD98906798,yes,
IN,AD06XQNXCK,yes,
IN,AD08L868MY,yes,
IN,AD0888NYPS,yes,
IN,AD089LWOEJ,yes,
IN,AD08WLD8VQ,yes,
IN,AD00INQOQ8,yes,
IN,AD07YTRQY6,yes,
IN,AD089MT88T,yes,
IN,AD088F888V,yes,
IN,AD07WG8PDC,yes,
IN,AD07K8F8GN,yes,
IN,AD08MQDSC9,no,True
IN,AD00V8FPAH,yes,
IN,AD098XXHKG,no,False
IN,AD08GPY8UF,yes,
IN,AD07FMZT8D,yes,
IN,AD07TLJH88,yes,
IN,AD07Z7NPCL,yes,
IN,AD088976PL,yes,
IN,AD087OYWQK,yes,
IN,AD000F8EUR,yes,
IN,AD08VJDMCZ,yes,
IN,AD07WLXJJP,yes,
IN,AD08TYXC87,yes,
IN,AD07JNCYLM,yes,
IN,AD07P9D8DQ,yes,
IN,AD097Q8YPH,yes,
IN,AD08WHRHHK,yes,
IN,AD07LXLY8T,yes,
IN,AD08Q98F6Z,yes,
IN,AD09GVTW8J,yes,
IN,AD098SWYF6,yes,
IN,AD08MD8N89,yes,
IN,AD0788P78Y,yes,
IN,AD08T6KW89,yes,
IN,AD08L8SRHP,yes,
IN,AD08JZJPGH,yes,
IN,AD0988M8XK,yes,
IN,AD096NYL6F,yes,
IN,AD078ZJVG8,yes,
IN,AD088J68C,yes,
IN,AD088868JM,yes,
IN,AD099F8V98,yes,
IN,AD098GC9XL,yes,
IN,AD09HS9N89,yes,
IN,AD09J88MK8,yes,
IN,AD0788NKCK,yes,
IN,AD078XGZ9D,yes,
IN,AD07NK8XMQ,yes,
IN,AD08JJ8RQN,yes,
IN,AD07V8S7TV,yes,
IN,AD09HMY8ZW,yes,
IN,AD07QJ68M8,yes,
IN,AD086WSE09,yes,
IN,AD07KCCMCP,yes,
IN,AD08X77L87,no,False
IN,AD089G88WJ,no,False
IN,AD07TDRY8F,yes,
IN,AD09CP8DYC,no,False
IN,AD07QCHR8S,no,False
IN,AD08WPZL8F,yes,
IN,AD0788R7QH,yes,
IN,AD08FMXR8C,yes,
IN,AD08RWN7SH,yes,
IN,AD07XY6LH6,yes,
IN,AD08YLCCV8,yes,
IN,AD07MZ8WHR,yes,
IN,AD00ZX6KY8,yes,
IN,AD06VSTKPL,yes,
IN,AD07LD87DH,yes,
IN,AD08DRLWK7,yes,
IN,AD08CMVTL,yes,
IN,AD08X88RY8,no,False
IN,AD088MQS06,yes,
IN,AD07FMFYCS,no,True
IN,AD08HW8M8X,no,True
IN,AD088M8R88,yes,
IN,AD08KGDSQS,yes,
IN,AD07J8M87T,yes,
IN,AD08PDRZVQ,yes,
IN,AD08YS8WTV,yes,
IN,AD08KSD6D7,yes,
IN,AD07Q8GZ8P,yes,
IN,AD08G899YX,yes,
IN,AD08K8G7VX,yes,
IN,AD00998788,yes,
IN,AD08KSFHDS,yes,
IN,AD00YUNKKP,yes,
IN,AD09HNWQXP,yes,
IN,AD08L8PK9V,yes,
IN,AD00GQVESK,yes,
IN,AD07W88MW7,yes,
IN,AD098HXGR8,yes,
IN,AD08WLQH8L,no,True
IN,AD08X6ZT8L,yes,
IN,AD088G787X,yes,
IN,AD07P98QJG,yes,
IN,AD08N8ZLRX,yes,
IN,AD088Y8CT8,no,True
IN,AD079WHXD7,yes,
IN,AD07QFVRR8,yes,
IN,AD08XJG8MQ,yes,
IN,AD088RX88C,no,True
IN,AD08908778,yes,
IN,AD07KPGHFJ,yes,
IN,AD00G9T86H,no,True
IN,AD078SRHK8,yes,
IN,AD078V9HM8,yes,
IN,AD07HGLM86,yes,
IN,AD08K88CJ8,yes,
IN,AD07F88D8Z,yes,
IN,AD078HSGQ8,no,True
IN,AD07DFJZ86,yes,
IN,AD079TQ8NT,no,False
IN,AD0888CPCJ,yes,
IN,AD08NVRJVQ,yes,
IN,AD08MQ686N,yes,
IN,AD00TPNQI8,yes,
IN,AD08X88D98,no,False
IN,AD08AQPHKD,yes,
IN,AD07WVWFCQ,yes,
IN,AD00EY7XIC,yes,
IN,AD07NMSYFP,yes,
IN,AD08NGRTX8,yes,
IN,AD07Y89TQY,yes,
IN,AD078SHDWN,yes,
IN,AD0888ZFCD,no,False
IN,AD088RNMYN,yes,
IN,AD00AN88FD,yes,
IN,AD07PGL8ZS,yes,
IN,AD00KNRIRY,yes,
IN,AD07R8JKC8,yes,
IN,AD08DG8NZR,yes,
IN,AD08RYW8QP,yes,
IN,AD08DH68SC,yes,
IN,AD078FFVN7,yes,
IN,AD08L6VRXY,yes,
IN,AD097LFMZR,yes,
IN,AD07TWHTC,no,False
IN,AD08C78MJP,yes,
IN,AD09CGJK8H,yes,
IN,AD08JCCG8R,no,True
IN,AD089HS8KK,yes,
IN,AD078NZD6G,yes,
IN,AD07DFCK8T,no,False
IN,AD07TSKD8K,yes,
IN,AD078WC7DC,yes,
IN,AD09H7P7LG,yes,
IN,AD07NTZ9PK,yes,
