region,ad_id,is_success,is_sever
GB,AD00NLL8HH,yes,
GB,AD08GZ8VDD,yes,
GB,AD09G8JJWL,yes,
GB,AD0889XVK9,yes,
GB,AD000EGEWE,yes,
GB,AD08GPFNNP,no,True
GB,AD08PNWCSF,no,False
GB,AD08LZ8RKA,yes,
GB,AD08PZC8XT,yes,
GB,AD07YLPRFZ,yes,
GB,AD07RS86X8,no,True
GB,AD08HVCRKQ,yes,
GB,AD00MHTNXR,no,True
GB,AD07H889XJ,no,True
GB,AD09DJYM8Z,yes,
GB,AD07C8YZRS,yes,
GB,AD008GSK8O,yes,
GB,AD07SVTRH,yes,
GB,AD06WP6CX,yes,
GB,AD08GQ888K,yes,
GB,AD098K68VF,yes,
GB,AD07K8C8L8,yes,
GB,AD08FCNH8P,yes,
GB,AD08MW8GLH,yes,
GB,AD00C66KT6,yes,
GB,AD07SV87XN,no,False
GB,AD09CLYS98,yes,
GB,AD07XQCCSP,yes,
GB,AD06WD8FD7,yes,
GB,AD078QCM9S,yes,
GB,AD08PNQDJQ,no,True
GB,AD08GX8XVT,yes,
GB,AD078JJ8C6,yes,
GB,AD008P8WW8,yes,
GB,AD07Y86NCH,no,False
GB,AD08P8QYH8,yes,
GB,AD096K888V,yes,
GB,AD08HPJSMG,yes,
GB,AD08RXC7D8,yes,
GB,AD006SRWK,yes,
GB,AD000NLHXE,yes,
GB,AD07P968XY,yes,
GB,AD07QQN8RR,yes,
GB,AD07R98K88,yes,
GB,AD89888888,yes,
GB,AD008VEJD8,yes,
GB,AD0887Y9CI,yes,
GB,AD08Z7LG8X,yes,
GB,AD08PYYWNZ,yes,
GB,AD07QP88VP,yes,
GB,AD08LCH6TX,yes,
GB,AD06WGR9Q8,yes,
GB,AD087WXT86,yes,
GB,AD096YP9T,no,True
GB,AD078FRV8G,yes,
GB,AD008OQXP8,yes,
GB,AD08CVVFQ6,yes,
GB,AD086X8LC8,yes,
GB,AD08ZJF7Z8,yes,
GB,AD07FMYH86,no,False
GB,AD07XYNSHZ,no,False
GB,AD008USYRY,no,True
GB,AD08K8QZ8M,no,True
GB,AD07H8Y88D,yes,
GB,AD09DNV88Q,yes,
GB,AD07MS8MJ8,yes,
GB,AD00YOUM78,yes,
GB,AD098888CF,yes,
GB,AD088CT8P8,yes,
GB,AD00KHSCF9,yes,
GB,AD07VNSDNK,yes,
GB,AD08H8MSCP,no,True
GB,AD008E87F7,yes,
GB,AD0969SVKR,yes,
GB,AD09FM8DDS,yes,
GB,AD07YNYYVJ,yes,
GB,AD0788R888,yes,
GB,AD08HRJSGV,no,True
GB,AD07ZL8WP8,yes,
GB,AD08MDC8V8,no,True
GB,AD09DKL8KK,yes,
GB,AD088TS8PG,yes,
GB,AD0007VTA8,yes,
GB,AD098WMVLR,yes,
GB,AD008FOMU8,yes,
GB,AD09GM7Z8T,yes,
GB,AD08TMCLKV,yes,
GB,AD09FPYPWV,no,True
GB,AD08887XVM,yes,
GB,AD088KFC8T,yes,
GB,AD00VX089F,yes,
GB,AD07JZF7T8,yes,
GB,AD08FXSGSJ,yes,
GB,AD008DXADY,yes,
GB,AD008PNX8O,yes,
GB,AD07FTXNVL,no,False
GB,AD09JSYL88,no,True
GB,AD00P9FIIA,yes,
GB,AD08W88J8D,no,False
GB,AD0986R87G,yes,
GB,AD07C88978,yes,
GB,AD087FD8KY,yes,
GB,AD08C9YPG9,yes,
GB,AD07F8NYQZ,yes,
GB,AD00F8HX8W,yes,
GB,AD008SQFFH,yes,
GB,AD08SQPJKS,yes,
GB,AD06VYCKVG,yes,
GB,AD086WY6Q,no,True
GB,AD08Z98S88,yes,
GB,AD08E8M8NE,yes,
GB,AD00M8AY8I,yes,
GB,AD07L8N998,yes,
GB,AD09CYRV9W,no,True
GB,AD0767QTFG,yes,
GB,AD07Y8QWZD,yes,
GB,AD0876K8G8,yes,
GB,AD07KTPW9N,no,True
GB,AD08C8DN8L,yes,
GB,AD09GMSNXD,yes,
GB,AD07J8R88T,no,True
GB,AD07X88S8L,no,True
GB,AD00V678YV,yes,
GB,AD07NCZDDR,yes,
GB,AD08YJWSLC,yes,
GB,AD088M868L,no,False
GB,AD0887Q7V8,no,True
GB,AD006LGODN,no,True
GB,AD07HLR7PP,yes,
GB,AD0968DRXY,yes,
GB,AD098C8C8F,yes,
GB,AD088TCT88,yes,
GB,AD008QVEHH,yes,
GB,AD08WYSJN8,yes,
GB,AD076F8K8J,yes,
GB,AD088TJZHQ,yes,
GB,AD008ZGETR,yes,
GB,AD08XSMTXP,yes,
GB,AD08T8HR8C,yes,
GB,AD07D9N7PY,no,False
GB,AD07H8CW88,yes,
GB,AD078JTR6J,no,False
GB,AD096M8D9C,yes,
GB,AD08SL8XY6,yes,
GB,AD09887T9J,yes,
GB,AD07K6TN7L,yes,
GB,AD08TTNRXY,yes,
GB,AD0888X8LD,yes,
GB,AD077JMCMV,no,True
GB,AD08ZSV69F,yes,
GB,AD08JJ88TV,yes,
GB,AD08896XD7,no,False
GB,AD000H8RFX,yes,
GB,AD0887WH9H,yes,
GB,AD09L668QQ,yes,
GB,AD0988T8GQ,no,True
GB,AD087YSXD8,yes,
GB,AD08JF78WD,no,False
GB,AD07PFK8HN,no,True
GB,AD088FFV88,no,True
GB,AD07PZR8PV,yes,
GB,AD07YZ8668,yes,
GB,AD09D6R8J6,yes,
GB,AD08NGK7ML,yes,
GB,AD07PMZWGX,no,True
GB,AD07S88QY,yes,
GB,AD00G8OGQZ,yes,
GB,AD08K7LXTH,yes,
GB,AD08E6XA9F,yes,
GB,AD00ET08F8,yes,
GB,AD0888YQ88,yes,
GB,AD08GKFY8G,yes,
GB,AD07V89M8W,yes,
GB,AD07FCN9QN,yes,
GB,AD07NHR6QN,yes,
GB,AD0798CCKR,no,True
GB,AD08W8Y8RY,yes,
GB,AD08FDQCCX,no,True
GB,AD08HMY88R,yes,
GB,AD007OWCQT,no,True
GB,AD00ZUTWQH,no,True
GB,AD089W7S7R,yes,
GB,AD008F8XOR,no,True
GB,AD00EUIKG,yes,
GB,AD09G968MF,yes,
GB,AD07G8DNYR,yes,
GB,AD007WR868,yes,
GB,AD008VODC8,yes,
GB,AD00HDIS88,yes,
GB,AD00P8XQPY,no,True
GB,AD07S888MY,yes,
GB,AD08ND8TND,yes,
GB,AD09888FK8,yes,
GB,AD008SHLR8,yes,
GB,AD088NOWOA,yes,
GB,AD07SN88SV,no,True
GB,AD08M08EYI,yes,
GB,AD07WS8H7H,yes,
GB,AD08EKVL8X,yes,
GB,AD07K8H8SC,yes,
GB,AD08EYKP8S,yes,
GB,AD0089NKD8,yes,
GB,AD0878CWJ8,yes,
GB,AD08NTJ7XH,no,True
GB,AD0008M6CV,yes,
GB,AD08QVHGJG,yes,
GB,AD07QX8GXK,yes,
GB,AD07XDWF7J,yes,
GB,AD008W7AS8,yes,
GB,AD09F8P8DQ,yes,
GB,AD008XEI8E,yes,
GB,AD08M8OKCJ,no,True
GB,AD07F9WZ8X,yes,
GB,AD08KGYF88,yes,
GB,AD0888NRQR,yes,
GB,AD08EJJY66,yes,
GB,AD0887MXXF,no,True
GB,AD06XQZW89,yes,
GB,AD07T6J8T8,yes,
GB,AD08N9X8SH,no,True
GB,AD097RC88D,yes,
GB,AD08JCHD88,no,True
GB,AD07C88LW7,yes,
GB,AD008686CL,yes,
GB,AD0889DNX9,no,True
GB,AD00MGM8CY,no,True
GB,AD07R7KS8G,yes,
GB,AD008R8Z8I,yes,
GB,AD098R9KC8,yes,
GB,AD08KXT68F,no,False
GB,AD07X8N86,yes,
GB,AD08ZT7N8V,yes,
GB,AD08W9JJ87,no,False
GB,AD07QDCDJ8,yes,
GB,AD098Y8J7Q,yes,
GB,AD07QLR888,yes,
GB,AD08E988UQ,yes,
GB,AD078H8XCD,no,False
GB,AD08N088U6,yes,
GB,AD099NY8HS,yes,
GB,AD07PM8V9X,yes,
GB,AD07F7Y8KL,no,True
GB,AD08LSFP9M,no,True
GB,AD098NZWPX,yes,
GB,AD09VDQJGQ,yes,
GB,AD08L8P8T6,yes,
GB,AD07Q88CZ8,no,True
GB,AD086WTYPD,yes,
GB,AD08FHK8M8,yes,
GB,AD07Q78DC6,no,True
GB,AD078RJMRR,yes,
GB,AD0986TR7N,yes,
GB,AD08M6D8Q8,no,True
GB,AD07XNZY8Q,yes,
GB,AD00J9O98E,yes,
GB,AD08LVV6TH,yes,
GB,AD09NF9D8M,yes,
GB,AD0889NP8P,no,True
